trade_no,side,entry_time,exit_time,entry_price,exit_price,quantity,exit_reason,gross_pnl,fee_usd,net_pnl
145,SHORT,2025-11-23 15:00:00+00:00,2025-11-24 12:00:00+00:00,4041.01,4063.65,0.49492577350711825,REVERSE_SIGNAL,-11.205119512201094,1.4039217918292703,-12.609041304030365
146,LONG,2025-11-24 12:00:00+00:00,2025-12-02 04:00:00+00:00,4063.65,4228.76,0.49216837079965053,REVERSE_SIGNAL,81.26191970273037,1.4284416718959556,79.83347803083441
147,SHORT,2025-12-02 04:00:00+00:00,2025-12-03 14:00:00+00:00,4228.76,4241.0,0.47295188187553794,REVERSE_SIGNAL,-5.788931034156481,1.4020261258619546,-7.190957160018436
148,LONG,2025-12-03 14:00:00+00:00,2025-12-04 06:00:00+00:00,4241.0,4185.79,0.47158688988446124,REVERSE_SIGNAL,-26.036312190521123,1.3908872907333176,-27.42719948125444
149,SHORT,2025-12-04 06:00:00+00:00,2025-12-05 06:00:00+00:00,4185.79,4225.56,0.4778070567324209,REVERSE_SIGNAL,-19.00238664624859,1.406650835326187,-20.409037481574774
150,LONG,2025-12-05 06:00:00+00:00,2025-12-05 19:00:00+00:00,4225.56,4215.85,0.4733100464790465,REVERSE_SIGNAL,-4.595840551311559,1.398391455807041,-5.9942320071186
151,SHORT,2025-12-05 19:00:00+00:00,2025-12-08 00:00:00+00:00,4215.85,4212.25,0.4744001802720685,REVERSE_SIGNAL,1.7078406489796192,1.3994022557728572,0.30843839320676203
152,LONG,2025-12-08 00:00:00+00:00,2025-12-08 15:00:00+00:00,4212.25,4204.83,0.4748056264466734,REVERSE_SIGNAL,-3.523057748234351,1.398766929788118,-4.921824678022469
153,SHORT,2025-12-08 15:00:00+00:00,2025-12-09 16:00:00+00:00,4204.83,4214.84,0.47564348618136765,REVERSE_SIGNAL,-4.761191296675594,1.4016664169538366,-6.16285771362943
154,LONG,2025-12-09 16:00:00+00:00,2025-12-12 16:00:00+00:00,4214.84,4300.83,0.47451386054986666,REVERSE_SIGNAL,40.80344686868293,1.4142812064040389,39.38916566227889
155,SHORT,2025-12-12 16:00:00+00:00,2025-12-15 02:00:00+00:00,4300.83,4334.41,0.46502651813719675,REVERSE_SIGNAL,-15.615590479047032,1.4054654566676663,-17.0210559357147
156,LONG,2025-12-15 02:00:00+00:00,2025-12-15 16:00:00+00:00,4334.41,4331.07,0.46142381546738775,REVERSE_SIGNAL,-1.5411555436611422,1.3994605955597186,-2.940616139220861
157,SHORT,2025-12-15 16:00:00+00:00,2025-12-16 14:00:00+00:00,4331.07,4323.41,0.4617796526031674,REVERSE_SIGNAL,3.537232138940195,1.3987619687513708,2.138470170188824
158,LONG,2025-12-16 14:00:00+00:00,2025-12-23 15:00:00+00:00,4323.41,4461.6,0.4625978105245628,REVERSE_SIGNAL,63.926391436389565,1.4223742370027364,62.50401719938683
159,SHORT,2025-12-23 15:00:00+00:00,2025-12-23 21:00:00+00:00,4461.6,4512.71,0.4482696790389098,REVERSE_SIGNAL,-22.911063295678535,1.4080188721534874,-24.319082167832022
160,LONG,2025-12-23 21:00:00+00:00,2025-12-24 15:00:00+00:00,4512.71,4480.05,0.4431926713659863,REVERSE_SIGNAL,-14.474672646813048,1.3949338645736156,-15.869606511386664
161,SHORT,2025-12-24 15:00:00+00:00,2025-12-26 00:00:00+00:00,4480.05,4514.34,0.44642358902244395,REVERSE_SIGNAL,-15.307864867579587,1.405357752703653,-16.71322262028324
162,LONG,2025-12-26 00:00:00+00:00,2025-12-28 14:00:00+00:00,4514.34,4555.09,0.443032647075763,REVERSE_SIGNAL,18.053580368337343,1.406318753128918,16.647261615208425
163,SHORT,2025-12-28 14:00:00+00:00,2025-12-30 13:00:00+00:00,4555.09,4419.44,0.43906926098057336,REVERSE_SIGNAL,59.55974525201501,1.3791540891617946,58.18059116285322
164,LONG,2025-12-30 13:00:00+00:00,2025-12-31 05:00:00+00:00,4419.44,4349.14,0.4525460239306338,REVERSE_SIGNAL,-31.81398548232323,1.3888651050811869,-33.20285058740441
165,SHORT,2025-12-31 05:00:00+00:00,2026-01-02 00:00:00+00:00,4349.14,4361.3,0.45986102999673495,REVERSE_SIGNAL,-5.59191012476023,1.401957168543666,-6.993867293303897
166,LONG,2026-01-02 00:00:00+00:00,2026-01-02 15:00:00+00:00,4361.3,4369.14,0.4585788641001536,REVERSE_SIGNAL,3.5952582945452707,1.4012583404030907,2.19399995414218
167,SHORT,2026-01-02 15:00:00+00:00,2026-01-03 09:00:00+00:00,4369.14,4364.33,0.4577559885927207,REVERSE_SIGNAL,2.2018063051311696,1.3992293677932042,0.8025769373379654
168,LONG,2026-01-03 09:00:00+00:00,2026-01-07 06:00:00+00:00,4364.33,4465.96,0.45826048900976785,REVERSE_SIGNAL,46.57301349806276,1.4163005547243221,45.156712943338434
169,SHORT,2026-01-07 06:00:00+00:00,2026-01-08 17:00:00+00:00,4465.96,4470.02,0.447832045069817,REVERSE_SIGNAL,-1.8181981029836363,1.4006363693360444,-3.2188344723196805
170,LONG,2026-01-08 17:00:00+00:00,2026-01-11 14:00:00+00:00,4470.02,4510.93,0.4474252911620082,REVERSE_SIGNAL,18.30416866143769,1.4064064590315033,16.897762202406184
171,SHORT,2026-01-11 14:00:00+00:00,2026-01-12 00:00:00+00:00,4510.93,4542.95,0.44336755391903665,REVERSE_SIGNAL,-14.196629076487344,1.4049688201767707,-15.601597896664115
172,LONG,2026-01-12 00:00:00+00:00,2026-01-15 04:00:00+00:00,4542.95,4600.34,0.4402425736580856,REVERSE_SIGNAL,25.265521302237676,1.4088429324557832,23.856678369781893
173,SHORT,2026-01-15 04:00:00+00:00,2026-01-18 07:00:00+00:00,4600.34,4619.42,0.4347504749648939,REVERSE_SIGNAL,-8.295039062330144,1.4029032636718155,-9.697942326001959
174,LONG,2026-01-18 07:00:00+00:00,2026-01-21 20:00:00+00:00,4619.42,4806.1,0.4329547865316425,REVERSE_SIGNAL,80.82399954972715,1.4282883998424045,79.39571114988475
175,SHORT,2026-01-21 20:00:00+00:00,2026-01-22 18:00:00+00:00,4806.1,4919.06,0.4161378248475895,REVERSE_SIGNAL,-47.006928694783724,1.4164524250431743,-48.4233811198269
176,LONG,2026-01-22 18:00:00+00:00,2026-01-26 22:00:00+00:00,4919.06,5024.11,0.40658174529279983,REVERSE_SIGNAL,42.71141234300833,1.4149489943200528,41.29646334868828
177,SHORT,2026-01-26 22:00:00+00:00,2026-01-27 21:00:00+00:00,5024.11,5192.39,0.3980804560409705,REVERSE_SIGNAL,-66.98897914257478,1.4234461426999012,-68.41242528527468
178,LONG,2026-01-27 21:00:00+00:00,2026-01-29 16:00:00+00:00,5192.39,5257.26,0.38517907938348234,REVERSE_SIGNAL,24.986566879606457,1.4087452984078623,23.577821581198595
179,SHORT,2026-01-29 16:00:00+00:00,2026-02-02 13:00:00+00:00,5257.26,4821.22,0.3804263057181878,REVERSE_SIGNAL,165.8810863453586,1.3419416197791245,164.53914472557946
180,LONG,2026-02-02 13:00:00+00:00,2026-02-04 16:00:00+00:00,4821.22,4938.54,0.41483276017273635,REVERSE_SIGNAL,48.66817942346531,1.4170338627982129,47.2511455606671
181,SHORT,2026-02-04 16:00:00+00:00,2026-02-06 06:00:00+00:00,4938.54,4897.69,0.4049779894462736,REVERSE_SIGNAL,16.543350868880424,1.3942098271958918,15.149141041684532
182,LONG,2026-02-06 06:00:00+00:00,2026-02-09 02:00:00+00:00,4897.69,4986.09,0.4083557758861831,REVERSE_SIGNAL,36.098650588338806,1.4126345277059187,34.68601606063289
183,SHORT,2026-02-09 02:00:00+00:00,2026-02-09 17:00:00+00:00,4986.09,5083.01,0.40111590444616924,REVERSE_SIGNAL,-38.87615345892275,1.413606653710623,-40.289760112633374
184,LONG,2026-02-09 17:00:00+00:00,2026-02-12 17:00:00+00:00,5083.01,4962.64,0.39346765007348006,REVERSE_SIGNAL,-47.36170103934475,1.3834234046362295,-48.745124443980984
185,SHORT,2026-02-12 17:00:00+00:00,2026-02-13 18:00:00+00:00,4962.64,5025.5,0.40301130043686423,REVERSE_SIGNAL,-25.333290345461155,1.4088666516209114,-26.742156997082066
186,LONG,2026-02-13 18:00:00+00:00,2026-02-16 00:00:00+00:00,5025.5,5022.0,0.39797035120883495,REVERSE_SIGNAL,-1.3928962292309224,1.399512486319769,-2.7924087155506916
187,SHORT,2026-02-16 00:00:00+00:00,2026-02-18 14:00:00+00:00,5022.0,4956.39,0.39824771007566706,REVERSE_SIGNAL,26.129032258064385,1.3908548387096775,24.738177419354706
188,LONG,2026-02-18 14:00:00+00:00,2026-02-22 04:00:00+00:00,4956.39,5121.37,0.40351949705329887,REVERSE_SIGNAL,66.57264662385307,1.4233004263183486,65.14934619753473
189,SHORT,2026-02-22 04:00:00+00:00,2026-02-22 15:00:00+00:00,5121.37,5157.35,0.3905205052554297,REVERSE_SIGNAL,-14.050927779090545,1.4049178247226817,-15.455845603813227
190,LONG,2026-02-22 15:00:00+00:00,2026-02-24 02:00:00+00:00,5157.35,5193.32,0.3877960580530699,REVERSE_SIGNAL,13.94902420816867,1.404882158472859,12.544142049695811
191,SHORT,2026-02-24 02:00:00+00:00,2026-02-25 06:00:00+00:00,5193.32,5217.01,0.38511010297844156,REVERSE_SIGNAL,-9.123258339559477,1.4031931404188458,-10.526451479978324
192,LONG,2026-02-25 06:00:00+00:00,2026-02-28 21:00:00+00:00,5217.01,5360.37,0.38336135065871063,REVERSE_SIGNAL,54.958683230432634,1.4192355391306515,53.53944769130198
193,SHORT,2026-02-28 21:00:00+00:00,2026-03-02 00:00:00+00:00,5360.37,5429.65,0.3731085727291213,REVERSE_SIGNAL,-25.848961918673428,1.4090471366715356,-27.258009055344964
194,LONG,2026-03-02 00:00:00+00:00,2026-03-02 15:00:00+00:00,5429.65,5349.74,0.3683478677262807,REVERSE_SIGNAL,-29.434678110007038,1.3896978626614975,-30.824375972668534
195,SHORT,2026-03-02 15:00:00+00:00,2026-03-06 19:00:00+00:00,5349.74,5169.98,0.3738499441094334,REVERSE_SIGNAL,67.20326595311182,1.376478856916411,65.82678709619542
196,LONG,2026-03-06 19:00:00+00:00,2026-03-08 22:00:00+00:00,5169.98,5162.13,0.38684869187114845,REVERSE_SIGNAL,-3.0367622311883045,1.3989371332190839,-4.435699364407388
197,SHORT,2026-03-08 22:00:00+00:00,2026-03-09 20:00:00+00:00,5162.13,5143.96,0.3874369688481305,REVERSE_SIGNAL,7.039729723970559,1.3975360945966102,5.642193629373949
198,LONG,2026-03-09 20:00:00+00:00,2026-03-11 23:00:00+00:00,5143.96,5142.2,0.38880551170693395,REVERSE_SIGNAL,-0.6842977006042886,1.3997604958047885,-2.084058196409077
199,SHORT,2026-03-11 23:00:00+00:00,2026-03-15 23:00:00+00:00,5142.2,5022.33,0.38893858659717634,REVERSE_SIGNAL,46.62206837540349,1.3836822760686087,45.238386099334875
200,LONG,2026-03-15 23:00:00+00:00,2026-03-16 10:00:00+00:00,5022.33,4964.95,0.3982215425907895,REVERSE_SIGNAL,-22.849952113859544,1.392002516760149,-24.241954630619695
201,SHORT,2026-03-16 10:00:00+00:00,2026-03-20 04:00:00+00:00,4964.95,4728.19,0.40282379480155894,REVERSE_SIGNAL,95.37256165721719,1.3666196034199738,94.00594205379721
202,LONG,2026-03-20 04:00:00+00:00,2026-03-20 15:00:00+00:00,4728.19,4571.35,0.4229948458078039,REVERSE_SIGNAL,-66.34251161649564,1.3767801209342265,-67.71929173742987
203,SHORT,2026-03-20 15:00:00+00:00,2026-03-22 19:00:00+00:00,4571.35,4494.57,0.4375075196604941,REVERSE_SIGNAL,33.59182735953303,1.3882428604241634,32.203584499108864
204,LONG,2026-03-22 19:00:00+00:00,2026-03-23 01:00:00+00:00,4494.57,4363.27,0.4449813886534196,REVERSE_SIGNAL,-58.42605633019367,1.379550880284432,-59.8056072104781
205,SHORT,2026-03-23 01:00:00+00:00,2026-03-23 12:00:00+00:00,4363.27,4382.49,0.4583718174671748,REVERSE_SIGNAL,-8.8099063317188,1.4030834672161014,-10.2129897989349
206,LONG,2026-03-23 12:00:00+00:00,2026-03-26 06:00:00+00:00,4382.49,4439.33,0.4563615661416227,REVERSE_SIGNAL,25.9395914194899,1.4090788569968216,24.53051256249308
207,SHORT,2026-03-26 06:00:00+00:00,2026-03-27 15:00:00+00:00,4439.33,4507.56,0.45051843408802683,REVERSE_SIGNAL,-30.738872757826282,1.4107586054652392,-32.14963136329152
208,LONG,2026-03-27 15:00:00+00:00,2026-03-29 23:00:00+00:00,4507.56,4488.54,0.4436990300739202,REVERSE_SIGNAL,-8.439155552006156,1.397046295556798,-9.836201847562954
209,SHORT,2026-03-29 23:00:00+00:00,2026-03-30 04:00:00+00:00,4488.54,4503.04,0.44557918610505864,REVERSE_SIGNAL,-6.46089819852335,1.402261314369483,-7.8631595128928335
210,LONG,2026-03-30 04:00:00+00:00,2026-04-02 02:00:00+00:00,4503.04,4684.77,0.4441444002274019,REVERSE_SIGNAL,80.71436185332597,1.428250026648664,79.2861118266773
211,SHORT,2026-04-02 02:00:00+00:00,2026-04-06 05:00:00+00:00,4684.77,4644.44,0.42691530213863216,REVERSE_SIGNAL,17.217494135251393,1.393973877052662,15.82352025819873
212,LONG,2026-04-06 05:00:00+00:00,2026-04-07 02:00:00+00:00,4644.44,4610.4,0.43062242164825043,REVERSE_SIGNAL,-14.65838723290643,1.3948695644684828,-16.053256797374914
213,SHORT,2026-04-07 02:00:00+00:00,2026-04-07 20:00:00+00:00,4610.4,4684.36,0.43380183931979877,REVERSE_SIGNAL,-32.08398403609233,1.4112293944126322,-33.49521343050496
214,LONG,2026-04-07 20:00:00+00:00,2026-04-08 19:00:00+00:00,4684.36,4688.03,0.42695266802722254,REVERSE_SIGNAL,1.5669162916599377,1.400548420702081,0.16636787095785666
215,SHORT,2026-04-08 19:00:00+00:00,2026-04-09 16:00:00+00:00,4688.03,4778.56,0.4266184303428093,REVERSE_SIGNAL,-38.621766498934804,1.4135176182746272,-40.03528411720943
216,LONG,2026-04-09 16:00:00+00:00,2026-04-12 02:00:00+00:00,4778.56,4714.85,0.41853612803857226,REVERSE_SIGNAL,-26.664936717337454,1.3906672721489317,-28.055603989486386
217,SHORT,2026-04-12 02:00:00+00:00,2026-04-13 02:00:00+00:00,4714.85,4699.76,0.4241916497873739,REVERSE_SIGNAL,6.4010519952915335,1.3977596318016479,5.003292363489885
218,LONG,2026-04-13 02:00:00+00:00,2026-04-15 21:00:00+00:00,4699.76,4779.78,0.42555364529252554,REVERSE_SIGNAL,34.052802696307694,1.4119184809437075,32.64088421536399
219,SHORT,2026-04-15 21:00:00+00:00,2026-04-17 13:00:00+00:00,4779.78,4827.84,0.41842930009330975,REVERSE_SIGNAL,-20.109712162484634,1.4070383992568696,-21.516750561741503
220,LONG,2026-04-17 13:00:00+00:00,2026-04-18 13:00:00+00:00,4827.84,4786.41,0.4142639358388016,REVERSE_SIGNAL,-17.162954861801673,1.3939929657983694,-18.55694782760004
221,SHORT,2026-04-18 13:00:00+00:00,2026-04-20 02:00:00+00:00,4786.41,4787.3,0.4178497036400977,REVERSE_SIGNAL,-0.37188623623982375,1.4001301601826839,-1.7720163964225075
222,LONG,2026-04-20 02:00:00+00:00,2026-04-21 07:00:00+00:00,4787.3,4764.1,0.4177720218076995,REVERSE_SIGNAL,-9.692310905938553,1.3966076911829213,-11.088918597121475
223,SHORT,2026-04-21 07:00:00+00:00,2026-04-24 15:00:00+00:00,4764.1,4711.87,0.4198064692176906,REVERSE_SIGNAL,21.92649188724018,1.3923257278394658,20.534166159400712
224,LONG,2026-04-24 15:00:00+00:00,2026-04-26 23:00:00+00:00,4711.87,4674.57,0.4244599277993663,REVERSE_SIGNAL,-15.83235530691644,1.3944586756425792,-17.22681398255902
225,SHORT,2026-04-26 23:00:00+00:00,2026-04-27 03:00:00+00:00,4674.57,4705.0,0.42784683938843576,REVERSE_SIGNAL,-13.019379322590225,1.4045567827629066,-14.423936105353132
226,LONG,2026-04-27 03:00:00+00:00,2026-04-27 15:00:00+00:00,4705.0,4666.32,0.4250797024442083,REVERSE_SIGNAL,-16.4420828905421,1.3942452709883102,-17.83632816153041
227,SHORT,2026-04-27 15:00:00+00:00,2026-04-30 08:00:00+00:00,4666.32,4589.32,0.42860326767131274,REVERSE_SIGNAL,33.00245161069108,1.388449141936258,31.614002468754826
228,LONG,2026-04-30 08:00:00+00:00,2026-05-01 08:00:00+00:00,4589.32,4570.53,0.4357944096293133,REVERSE_SIGNAL,-8.188576956934781,1.397133998065073,-9.585710954999854
229,SHORT,2026-05-01 08:00:00+00:00,2026-05-01 14:00:00+00:00,4570.53,4618.58,0.43758601300068045,REVERSE_SIGNAL,-21.026007924682776,1.407359102773639,-22.433367027456416
230,LONG,2026-05-01 14:00:00+00:00,2026-05-03 23:00:00+00:00,4618.58,4608.88,0.43303352978621135,REVERSE_SIGNAL,-4.200425238926171,1.398529851166376,-5.598955090092547
231,SHORT,2026-05-03 23:00:00+00:00,2026-05-05 14:00:00+00:00,4608.88,4568.9,0.4339449063546892,REVERSE_SIGNAL,17.349117356060678,1.3939278089253788,15.955189547135298
232,LONG,2026-05-05 14:00:00+00:00,2026-05-07 21:00:00+00:00,4568.9,4678.91,0.43774212611350655,REVERSE_SIGNAL,48.15601129374695,1.4168546039528114,46.739156689794136
233,SHORT,2026-05-07 21:00:00+00:00,2026-05-09 22:00:00+00:00,4678.91,4713.29,0.42744998300886317,REVERSE_SIGNAL,-14.695730415844762,1.4051435056455457,-16.100873921490308
234,LONG,2026-05-09 22:00:00+00:00,2026-05-10 21:00:00+00:00,4713.29,4702.31,0.42433204831444704,REVERSE_SIGNAL,-4.659165890492443,1.3983692919383275,-6.057535182430771
235,SHORT,2026-05-10 21:00:00+00:00,2026-05-11 14:00:00+00:00,4702.31,4726.06,0.42532287322613777,REVERSE_SIGNAL,-10.101418239120772,1.4035354963836923,-11.504953735504465
236,LONG,2026-05-11 14:00:00+00:00,2026-05-12 07:00:00+00:00,4726.06,4686.74,0.42318548643055737,REVERSE_SIGNAL,-16.63965332644978,1.3941761213357426,-18.03382944778552
237,SHORT,2026-05-12 07:00:00+00:00,2026-05-17 16:00:00+00:00,4686.74,4539.37,0.42673585477325393,REVERSE_SIGNAL,62.888062917934384,1.377989177978723,61.51007373995566
238,LONG,2026-05-17 16:00:00+00:00,2026-05-17 21:00:00+00:00,4539.37,4525.44,0.440589773470768,REVERSE_SIGNAL,-6.137415544447927,1.3978519045594433,-7.53526744900737
239,SHORT,2026-05-17 21:00:00+00:00,2026-05-17 23:00:00+00:00,4525.44,4542.49,0.4419459765238298,REVERSE_SIGNAL,-7.535178899731378,1.4026373126149059,-8.937816212346284
240,LONG,2026-05-17 23:00:00+00:00,2026-05-18 01:00:00+00:00,4542.49,4511.21,0.44028715528267537,REVERSE_SIGNAL,-13.772182217241973,1.3951797362239653,-15.167361953465939
241,SHORT,2026-05-18 01:00:00+00:00,2026-05-18 13:00:00+00:00,4511.21,4567.93,0.44334003515686476,REVERSE_SIGNAL,-25.146246794097483,1.4088011863779342,-26.55504798047542
242,LONG,2026-05-18 13:00:00+00:00,2026-05-19 14:00:00+00:00,4567.93,4505.38,0.4378350806601677,REVERSE_SIGNAL,-27.38658429529357,1.3904146954966472,-28.77699899079022
243,SHORT,2026-05-19 14:00:00+00:00,2026-05-20 15:00:00+00:00,4505.38,4527.47,0.4439137209292002,REVERSE_SIGNAL,-9.806054095326097,1.403432118933364,-11.20948621425946
244,LONG,2026-05-20 15:00:00+00:00,2026-05-21 13:00:00+00:00,4527.47,4499.98,0.4417478194223263,REVERSE_SIGNAL,-12.143647555920056,1.395749723355428,-13.539397279275484
245,SHORT,2026-05-21 13:00:00+00:00,2026-05-23 21:00:00+00:00,4499.98,4524.47,0.44444641976186566,REVERSE_SIGNAL,-10.884492819968397,1.403809572486989,-12.288302392455385
246,LONG,2026-05-23 21:00:00+00:00,2026-05-24 15:00:00+00:00,4524.47,4520.75,0.44204072521201376,REVERSE_SIGNAL,-1.6443914977888037,1.399424462975774,-3.0438159607645776
247,SHORT,2026-05-24 15:00:00+00:00,2026-05-24 23:00:00+00:00,4520.75,4556.8,0.4424044682851297,REVERSE_SIGNAL,-15.948681081679005,1.4055820383785875,-17.354263120057592
248,LONG,2026-05-24 23:00:00+00:00,2026-05-26 02:00:00+00:00,4556.8,4528.01,0.43890449438202245,REVERSE_SIGNAL,-12.63606039325841,1.3955773788623596,-14.031637772120769
249,SHORT,2026-05-26 02:00:00+00:00,2026-05-28 15:00:00+00:00,4528.01,4463.29,0.4416951375990777,REVERSE_SIGNAL,28.58650930541242,1.3899947217431057,27.196514583669316
250,LONG,2026-05-28 15:00:00+00:00,2026-06-01 02:00:00+00:00,4463.29,4517.33,0.44809994421155697,REVERSE_SIGNAL,24.215320985192523,1.4084753623448174,22.806845622847707
251,SHORT,2026-06-01 02:00:00+00:00,2026-06-02 05:00:00+00:00,4517.33,4509.45,0.4427394057994435,REVERSE_SIGNAL,3.488786517699663,1.3987789247188052,2.0900075929808577
252,LONG,2026-06-02 05:00:00+00:00,2026-06-02 18:00:00+00:00,4509.45,4482.09,0.4435130670037366,REVERSE_SIGNAL,-12.134517513222088,1.3957529188703723,-13.53027043209246
253,SHORT,2026-06-02 18:00:00+00:00,2026-06-04 12:00:00+00:00,4482.09,4503.33,0.4462204016429835,REVERSE_SIGNAL,-9.477721330896872,1.403317202465814,-10.881038533362686
254,LONG,2026-06-04 12:00:00+00:00,2026-06-05 02:00:00+00:00,4503.33,4440.26,0.444115798753367,REVERSE_SIGNAL,-28.010383427374727,1.3901963658004188,-29.400579793175147
255,SHORT,2026-06-05 02:00:00+00:00,2026-06-07 07:00:00+00:00,4440.26,4310.9,0.45042407426592135,REVERSE_SIGNAL,58.26685824703985,1.379606599613536,56.88725164742631
256,LONG,2026-06-07 07:00:00+00:00,2026-06-08 03:00:00+00:00,4310.9,4303.51,0.4639402444965089,REVERSE_SIGNAL,-3.4285184068289305,1.39880001855761,-4.82731842538654
257,SHORT,2026-06-08 03:00:00+00:00,2026-06-09 06:00:00+00:00,4303.51,4334.85,0.4647369240457208,REVERSE_SIGNAL,-14.564855199592959,1.4050976993198574,-15.969952898912815
258,LONG,2026-06-09 06:00:00+00:00,2026-06-09 16:00:00+00:00,4334.85,4266.53,0.46137697959560303,REVERSE_SIGNAL,-31.521275245971886,1.38896755366391,-32.910242799635796
259,SHORT,2026-06-09 16:00:00+00:00,2026-06-11 18:00:00+00:00,4266.53,4147.53,0.4687650151293909,REVERSE_SIGNAL,55.78303680039752,1.380475937119861,54.40256086327766
260,LONG,2026-06-11 18:00:00+00:00,2026-06-15 21:00:00+00:00,4147.53,4300.77,0.48221471574648045,REVERSE_SIGNAL,73.894583040991,1.4258631040643468,72.46871993692665
261,SHORT,2026-06-15 21:00:00+00:00,2026-06-16 13:00:00+00:00,4300.77,4344.67,0.46503300571758077,REVERSE_SIGNAL,-20.414948951001627,1.4071452321328506,-21.822094183134478
262,LONG,2026-06-16 13:00:00+00:00,2026-06-17 19:00:00+00:00,4344.67,4279.69,0.46033415656425,REVERSE_SIGNAL,-29.91251349354518,1.389530620277259,-31.30204411382244
263,SHORT,2026-06-17 19:00:00+00:00,2026-06-22 01:00:00+00:00,4279.69,4195.35,0.467323567828511,REVERSE_SIGNAL,39.41406971065626,1.3862050756012703,38.02786463505499
264,LONG,2026-06-22 01:00:00+00:00,2026-06-23 02:00:00+00:00,4195.35,4156.3,0.4767182714195478,REVERSE_SIGNAL,-18.615848498933428,1.3934844530253734,-20.0093329519588
265,SHORT,2026-06-23 02:00:00+00:00,2026-06-26 10:00:00+00:00,4156.3,4043.1,0.48119721868007603,REVERSE_SIGNAL,54.47152515458474,1.3809349661958952,53.090590188388845
266,LONG,2026-06-26 10:00:00+00:00,2026-06-28 23:00:00+00:00,4043.1,4059.68,0.4946699314882145,REVERSE_SIGNAL,8.20162746407456,1.4028705696124262,6.798756894462134
267,SHORT,2026-06-28 23:00:00+00:00,2026-06-30 07:00:00+00:00,4059.68,4027.2,0.4926496669688252,REVERSE_SIGNAL,16.001261183147452,1.3943995585858986,14.606861624561553
268,LONG,2026-06-30 07:00:00+00:00,2026-06-30 23:00:00+00:00,4027.2,4002.11,0.49662296384584825,END,-12.46027016289218,1.3956389054429879,-13.855909068335167
