trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
38,ETH,M15+H1,LONG,2026-03-04 06:45,2026-03-04 22:45,1979.25,2130.97,1000.0,100.0,0.0,NO,LONG,LONG,2199.47,2133.4859,76.6553,0.7414,75.9139,TRAIL
39,ETH,M15+H1,SHORT,2026-03-08 03:15,2026-03-09 03:00,1948.19,1997.09,1000.0,100.0,0.0,NO,SHORT,SHORT,1906.63,1963.8289,-25.1002,0.723,-25.8232,TRAIL
40,ETH,M15+H1,LONG,2026-03-10 14:45,2026-03-10 22:00,2074.4,2024.15,1000.0,100.0,0.0,NO,LONG,LONG,2088.0,2025.36,-24.2239,0.7054,-24.9292,TRAIL
41,ETH,M15+H1,SHORT,2026-03-20 02:00,2026-03-22 03:15,2144.42,2112.94,1000.0,100.0,0.0,NO,SHORT,SHORT,2045.57,2106.9371,14.68,0.7088,13.9712,TRAIL
42,ETH,M15+H1,LONG,2026-03-25 15:15,2026-03-26 05:45,2165.01,2118.63,1000.0,100.0,0.0,NO,LONG,,2187.63,2122.0011,-21.4225,0.7064,-22.1289,TRAIL
43,ETH,M15+H1,SHORT,2026-03-27 08:00,2026-03-28 13:30,2062.0,2027.1,1000.0,100.0,0.0,NO,SHORT,SHORT,1966.2,2025.186,16.9253,0.708,16.2174,TRAIL
44,ETH,M15+H1,LONG,2026-03-31 01:45,2026-03-31 09:45,2072.2,2017.28,1000.0,100.0,0.0,NO,LONG,LONG,2082.5,2020.025,-26.5032,0.7045,-27.2078,TRAIL
45,ETH,M15+H1,SHORT,2026-04-04 09:30,2026-04-05 22:45,2048.25,2084.99,1000.0,100.0,0.0,NO,SHORT,,2020.61,2081.2283,-17.9373,0.7204,-18.6577,TRAIL
46,ETH,M15+H1,LONG,2026-04-06 17:15,2026-04-07 10:45,2133.51,2088.29,1000.0,100.0,0.0,NO,LONG,LONG,2154.42,2089.7874,-21.1951,0.7064,-21.9016,TRAIL
47,ETH,M15+H1,SHORT,2026-04-21 15:30,2026-04-22 02:15,2302.84,2354.24,1000.0,100.0,0.0,NO,SHORT,,2280.82,2349.2446,-22.3203,0.722,-23.0422,TRAIL
48,ETH,M15+H1,LONG,2026-04-22 17:00,2026-04-23 09:00,2392.85,2320.77,1000.0,100.0,0.0,NO,LONG,LONG,2406.57,2334.3729,-30.1231,0.7032,-30.8263,TRAIL
49,ETH,M15+H1,SHORT,2026-04-25 16:45,2026-04-27 00:45,2308.64,2389.82,1000.0,100.0,0.0,NO,SHORT,LONG,2305.07,2374.2221,-35.1636,0.7266,-35.8901,TRAIL
50,ETH,M15+H1,LONG,2026-05-02 06:30,2026-05-04 10:15,2300.62,2323.18,1000.0,100.0,0.0,NO,LONG,LONG,2398.88,2326.9136,9.8061,0.7175,9.0886,TRAIL
51,ETH,M15+H1,SHORT,2026-05-08 09:15,2026-05-10 15:30,2286.59,2340.71,1000.0,100.0,0.0,NO,SHORT,,2268.32,2336.3696,-23.6684,0.7224,-24.3909,TRAIL
52,ETH,M15+H1,LONG,2026-05-10 21:15,2026-05-12 01:30,2333.77,2307.54,1000.0,100.0,0.0,NO,LONG,LONG,2381.88,2310.4236,-11.2393,0.71,-11.9493,TRAIL
53,ETH,M15+H1,SHORT,2026-05-13 15:00,2026-05-14 16:00,2256.51,2307.29,1000.0,100.0,0.0,NO,SHORT,,2233.0,2299.99,-22.5038,0.722,-23.2258,TRAIL
