trade_id,symbol,timeframe,side,entry_time,exit_time,entry,exit,size,close_pct,remaining_size,is_partial,entry_h1_signal,exit_h1_signal,extreme,trail_stop,gross,fee,net,result
37,SUI,M15+H1,SHORT,2026-03-27 04:00,2026-03-28 23:45,0.9211,0.859,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8333,0.858299,67.4194,0.6899,66.7295,TRAIL
38,SUI,M15+H1,LONG,2026-04-01 21:00,2026-04-02 01:30,0.8935,0.865,1000.0,100.0,0.0,NO,LONG,LONG,0.8966,0.869702,-31.897,0.7026,-32.5996,TRAIL
39,SUI,M15+H1,SHORT,2026-04-05 02:15,2026-04-05 23:00,0.8641,0.862,1000.0,100.0,0.0,NO,SHORT,,0.8357,0.860771,2.4303,0.7131,1.7171,TRAIL
40,SUI,M15+H1,LONG,2026-04-09 16:30,2026-04-09 22:45,0.9295,0.938,1000.0,100.0,0.0,NO,LONG,LONG,0.9698,0.940706,9.1447,0.7173,8.4274,TRAIL
41,SUI,M15+H1,SHORT,2026-04-13 05:45,2026-04-13 19:15,0.9035,0.9264,1000.0,100.0,0.0,NO,SHORT,SHORT,0.8973,0.924219,-25.3459,0.723,-26.0689,TRAIL
42,SUI,M15+H1,LONG,2026-04-16 15:00,2026-04-17 02:15,0.9755,0.9826,1000.0,100.0,0.0,NO,LONG,LONG,1.0135,0.983095,7.2783,0.7166,6.5617,TRAIL
43,SUI,M15+H1,SHORT,2026-04-19 12:30,2026-04-20 07:15,0.9527,0.9494,1000.0,100.0,0.0,NO,SHORT,SHORT,0.9161,0.943583,3.4638,0.7128,2.7511,TRAIL
44,SUI,M15+H1,LONG,2026-04-22 17:45,2026-04-23 00:00,0.9665,0.9359,1000.0,100.0,0.0,NO,LONG,,0.9702,0.941094,-31.6606,0.7027,-32.3633,TRAIL
45,SUI,M15+H1,SHORT,2026-04-28 02:30,2026-04-30 00:15,0.9256,0.9078,1000.0,100.0,0.0,NO,SHORT,SHORT,0.881,0.90743,19.2308,0.7071,18.5236,TRAIL
46,SUI,M15+H1,LONG,2026-05-03 22:45,2026-05-04 10:00,0.9264,0.9266,1000.0,100.0,0.0,NO,LONG,LONG,0.9583,0.929551,0.2159,0.7141,-0.4982,TRAIL
47,SUI,M15+H1,SHORT,2026-05-15 05:45,2026-05-16 15:30,1.15,1.0685,1000.0,100.0,0.0,NO,SHORT,SHORT,1.0357,1.066771,70.8696,0.6887,70.1809,TRAIL
48,SUI,M15+H1,LONG,2026-05-21 13:45,2026-05-21 21:30,1.0983,1.1257,1000.0,100.0,0.0,NO,LONG,LONG,1.1641,1.129177,24.9476,0.7229,24.2247,TRAIL
49,SUI,M15+H1,SHORT,2026-05-24 17:45,2026-05-25 05:00,1.0449,1.037,1000.0,100.0,0.0,NO,SHORT,SHORT,1.0061,1.036283,7.5605,0.7113,6.8492,TRAIL
