trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
525,BTCUSDT,2024-12-19 15:05:00+00:00,2024-12-19 15:05:00+00:00,SHORT,TP,100703.6,100602.8964,0.496507,50.0,35.0,15.0,WIN,-17475.0
526,BTCUSDT,2024-12-20 05:30:00+00:00,2024-12-20 05:50:00+00:00,SHORT,TP,96954.1,96857.1459,0.515708,50.0,35.0,15.0,WIN,-17460.0
527,BTCUSDT,2024-12-20 07:20:00+00:00,2024-12-20 07:20:00+00:00,LONG,TP,97946.5,98044.4465,0.510483,50.0,35.0,15.0,WIN,-17445.0
528,BTCUSDT,2024-12-20 08:40:00+00:00,2024-12-20 08:40:00+00:00,SHORT,TP,96157.7,96061.5423,0.519979,50.0,35.0,15.0,WIN,-17430.0
529,BTCUSDT,2024-12-20 15:45:00+00:00,2024-12-20 15:45:00+00:00,LONG,TP,97196.2,97293.3962,0.514423,50.0,35.0,15.0,WIN,-17415.0
530,BTCUSDT,2024-12-21 13:00:00+00:00,2024-12-21 13:20:00+00:00,SHORT,TP,97109.8,97012.6902,0.514881,50.0,35.0,15.0,WIN,-17400.0
531,BTCUSDT,2024-12-21 20:30:00+00:00,2024-12-24 15:35:00+00:00,LONG,TP,97806.9,97904.7069,0.511211,50.0,35.0,15.0,WIN,-17385.0
532,BTCUSDT,2024-12-25 10:25:00+00:00,2024-12-25 20:25:00+00:00,LONG,TP,99242.6,99341.8426,0.503816,50.0,35.0,15.0,WIN,-17370.0
533,BTCUSDT,2024-12-26 16:15:00+00:00,2024-12-26 16:15:00+00:00,LONG,TP,96298.5,96394.7985,0.519219,50.0,35.0,15.0,WIN,-17355.0
534,BTCUSDT,2024-12-26 21:20:00+00:00,2024-12-26 23:05:00+00:00,SHORT,TP,95461.6,95366.1384,0.523771,50.0,35.0,15.0,WIN,-17340.0
535,BTCUSDT,2024-12-27 01:50:00+00:00,2024-12-27 02:00:00+00:00,LONG,TP,95975.9,96071.8759,0.520964,50.0,35.0,15.0,WIN,-17325.0
536,BTCUSDT,2024-12-27 07:40:00+00:00,2024-12-27 07:40:00+00:00,SHORT,TP,94840.5,94745.6595,0.527201,50.0,35.0,15.0,WIN,-17310.0
537,BTCUSDT,2024-12-27 15:20:00+00:00,2024-12-27 15:30:00+00:00,SHORT,TP,94610.7,94516.0893,0.528481,50.0,35.0,15.0,WIN,-17295.0
538,BTCUSDT,2024-12-27 23:40:00+00:00,2024-12-29 14:30:00+00:00,SHORT,TP,94116.9,94022.7831,0.531254,50.0,35.0,15.0,WIN,-17280.0
539,BTCUSDT,2024-12-30 03:00:00+00:00,2024-12-30 03:05:00+00:00,LONG,TP,93869.7,93963.5697,0.532653,50.0,35.0,15.0,WIN,-17265.0
540,BTCUSDT,2024-12-30 11:40:00+00:00,2024-12-30 12:00:00+00:00,LONG,TP,93869.1,93962.9691,0.532657,50.0,35.0,15.0,WIN,-17250.0
541,BTCUSDT,2024-12-30 13:25:00+00:00,2024-12-30 13:35:00+00:00,SHORT,TP,93238.6,93145.3614,0.536259,50.0,35.0,15.0,WIN,-17235.0
542,BTCUSDT,2024-12-30 18:10:00+00:00,2024-12-30 18:10:00+00:00,LONG,TP,94082.5,94176.5825,0.531448,50.0,35.0,15.0,WIN,-17220.0
543,BTCUSDT,2024-12-31 06:25:00+00:00,2024-12-31 07:00:00+00:00,LONG,TP,92744.5,92837.2445,0.539116,50.0,35.0,15.0,WIN,-17205.0
544,BTCUSDT,2024-12-31 17:55:00+00:00,2024-12-31 18:25:00+00:00,SHORT,TP,93868.8,93774.9312,0.532658,50.0,35.0,15.0,WIN,-17190.0
545,BTCUSDT,2025-01-01 01:00:00+00:00,2025-01-01 15:55:00+00:00,LONG,TP,94363.6,94457.9636,0.529865,50.0,35.0,15.0,WIN,-17175.0
546,BTCUSDT,2025-01-03 14:20:00+00:00,2025-01-03 14:20:00+00:00,LONG,TP,96878.7,96975.5787,0.516109,50.0,35.0,15.0,WIN,-17160.0
547,BTCUSDT,2025-01-04 00:50:00+00:00,2025-01-04 01:15:00+00:00,SHORT,TP,97877.0,97779.123,0.510845,50.0,35.0,15.0,WIN,-17145.0
548,BTCUSDT,2025-01-04 07:55:00+00:00,2025-01-04 08:00:00+00:00,LONG,TP,98192.9,98291.0929,0.509202,50.0,35.0,15.0,WIN,-17130.0
549,BTCUSDT,2025-01-04 09:50:00+00:00,2025-01-04 15:50:00+00:00,SHORT,TP,97580.0,97482.42,0.5124,50.0,35.0,15.0,WIN,-17115.0
550,BTCUSDT,2025-01-04 18:15:00+00:00,2025-01-04 19:15:00+00:00,LONG,TP,98028.9,98126.9289,0.510054,50.0,35.0,15.0,WIN,-17100.0
551,BTCUSDT,2025-01-05 03:35:00+00:00,2025-01-05 08:00:00+00:00,SHORT,TP,98101.2,98003.0988,0.509678,50.0,35.0,15.0,WIN,-17085.0
552,BTCUSDT,2025-01-05 08:20:00+00:00,2025-01-05 09:50:00+00:00,SHORT,TP,97806.6,97708.7934,0.511213,50.0,35.0,15.0,WIN,-17070.0
553,BTCUSDT,2025-01-05 15:50:00+00:00,2025-01-05 16:05:00+00:00,LONG,TP,98042.6,98140.6426,0.509982,50.0,35.0,15.0,WIN,-17055.0
554,BTCUSDT,2025-01-06 10:45:00+00:00,2025-01-07 15:10:00+00:00,SHORT,TP,98721.0,98622.279,0.506478,50.0,35.0,15.0,WIN,-17040.0
555,BTCUSDT,2025-01-08 04:25:00+00:00,2025-01-08 04:25:00+00:00,SHORT,TP,96321.1,96224.7789,0.519097,50.0,35.0,15.0,WIN,-17025.0
556,BTCUSDT,2025-01-08 22:50:00+00:00,2025-01-08 22:55:00+00:00,LONG,TP,95046.3,95141.3463,0.526059,50.0,35.0,15.0,WIN,-17010.0
557,BTCUSDT,2025-01-08 23:45:00+00:00,2025-01-08 23:45:00+00:00,LONG,TP,95075.3,95170.3753,0.525899,50.0,35.0,15.0,WIN,-16995.0
558,BTCUSDT,2025-01-09 15:35:00+00:00,2025-01-09 15:40:00+00:00,LONG,TP,93772.4,93866.1724,0.533206,50.0,35.0,15.0,WIN,-16980.0
559,BTCUSDT,2025-01-10 02:35:00+00:00,2025-01-10 03:45:00+00:00,LONG,TP,93486.8,93580.2868,0.534835,50.0,35.0,15.0,WIN,-16965.0
560,BTCUSDT,2025-01-10 13:50:00+00:00,2025-01-10 13:50:00+00:00,SHORT,TP,93455.9,93362.4441,0.535012,50.0,35.0,15.0,WIN,-16950.0
561,BTCUSDT,2025-01-10 18:10:00+00:00,2025-01-10 18:10:00+00:00,LONG,TP,95532.2,95627.7322,0.523384,50.0,35.0,15.0,WIN,-16935.0
562,BTCUSDT,2025-01-10 19:45:00+00:00,2025-01-10 19:45:00+00:00,LONG,TP,95054.3,95149.3543,0.526015,50.0,35.0,15.0,WIN,-16920.0
563,BTCUSDT,2025-01-11 11:00:00+00:00,2025-01-11 11:05:00+00:00,LONG,TP,94443.6,94538.0436,0.529416,50.0,35.0,15.0,WIN,-16905.0
564,BTCUSDT,2025-01-11 17:35:00+00:00,2025-01-11 17:45:00+00:00,SHORT,TP,94154.0,94059.846,0.531045,50.0,35.0,15.0,WIN,-16890.0
565,BTCUSDT,2025-01-11 21:10:00+00:00,2025-01-11 21:15:00+00:00,LONG,TP,94638.4,94733.0384,0.528327,50.0,35.0,15.0,WIN,-16875.0
566,BTCUSDT,2025-01-12 14:05:00+00:00,2025-01-12 14:05:00+00:00,LONG,TP,94673.2,94767.8732,0.528133,50.0,35.0,15.0,WIN,-16860.0
567,BTCUSDT,2025-01-12 21:20:00+00:00,2025-01-12 21:45:00+00:00,SHORT,TP,94438.2,94343.7618,0.529447,50.0,35.0,15.0,WIN,-16845.0
568,BTCUSDT,2025-01-13 00:45:00+00:00,2025-01-13 00:45:00+00:00,LONG,TP,95538.3,95633.8383,0.52335,50.0,35.0,15.0,WIN,-16830.0
569,BTCUSDT,2025-01-13 01:50:00+00:00,2025-01-13 02:45:00+00:00,SHORT,TP,94042.3,93948.2577,0.531676,50.0,35.0,15.0,WIN,-16815.0
570,BTCUSDT,2025-01-13 06:40:00+00:00,2025-01-13 06:45:00+00:00,SHORT,TP,93845.9,93752.0541,0.532788,50.0,35.0,15.0,WIN,-16800.0
571,BTCUSDT,2025-01-14 16:45:00+00:00,2025-01-14 16:45:00+00:00,SHORT,TP,95415.2,95319.7848,0.524026,50.0,35.0,15.0,WIN,-16785.0
572,BTCUSDT,2025-01-14 19:25:00+00:00,2025-01-14 19:35:00+00:00,LONG,TP,96922.8,97019.7228,0.515874,50.0,35.0,15.0,WIN,-16770.0
573,BTCUSDT,2025-01-15 11:10:00+00:00,2025-01-15 11:10:00+00:00,SHORT,TP,96704.0,96607.296,0.517042,50.0,35.0,15.0,WIN,-16755.0
574,BTCUSDT,2025-01-15 13:35:00+00:00,2025-01-15 13:35:00+00:00,LONG,TP,98493.0,98591.493,0.50765,50.0,35.0,15.0,WIN,-16740.0
575,BTCUSDT,2025-01-16 03:25:00+00:00,2025-01-16 03:30:00+00:00,SHORT,TP,99487.0,99387.513,0.502578,50.0,35.0,15.0,WIN,-16725.0
576,BTCUSDT,2025-01-16 16:15:00+00:00,2025-01-16 16:20:00+00:00,LONG,TP,99366.1,99465.4661,0.50319,50.0,35.0,15.0,WIN,-16710.0
577,BTCUSDT,2025-01-17 23:45:00+00:00,2025-01-17 23:50:00+00:00,SHORT,TP,104227.9,104123.6721,0.479718,50.0,35.0,15.0,WIN,-16695.0
578,BTCUSDT,2025-01-18 13:40:00+00:00,2025-01-18 13:40:00+00:00,LONG,TP,103747.3,103851.0473,0.48194,50.0,35.0,15.0,WIN,-16680.0
579,BTCUSDT,2025-01-18 23:35:00+00:00,2025-01-18 23:40:00+00:00,LONG,TP,104542.7,104647.2427,0.478273,50.0,35.0,15.0,WIN,-16665.0
580,BTCUSDT,2025-01-19 09:20:00+00:00,2025-01-19 09:20:00+00:00,SHORT,TP,103801.2,103697.3988,0.48169,50.0,35.0,15.0,WIN,-16650.0
581,BTCUSDT,2025-01-19 15:40:00+00:00,2025-01-19 19:10:00+00:00,LONG,TP,105173.6,105278.7736,0.475404,50.0,35.0,15.0,WIN,-16635.0
582,BTCUSDT,2025-01-19 21:45:00+00:00,2025-01-19 21:45:00+00:00,SHORT,TP,104406.3,104301.8937,0.478898,50.0,35.0,15.0,WIN,-16620.0
583,BTCUSDT,2025-01-20 06:20:00+00:00,2025-01-20 06:20:00+00:00,LONG,TP,102519.7,102622.2197,0.487711,50.0,35.0,15.0,WIN,-16605.0
584,BTCUSDT,2025-01-22 01:45:00+00:00,2025-01-22 04:40:00+00:00,SHORT,TP,105441.1,105335.6589,0.474198,50.0,35.0,15.0,WIN,-16590.0
585,BTCUSDT,2025-01-23 14:40:00+00:00,2025-01-23 14:40:00+00:00,LONG,TP,104656.9,104761.5569,0.477752,50.0,35.0,15.0,WIN,-16575.0
586,BTCUSDT,2025-01-23 21:50:00+00:00,2025-01-23 21:50:00+00:00,SHORT,TP,102719.3,102616.5807,0.486763,50.0,35.0,15.0,WIN,-16560.0
587,BTCUSDT,2025-01-24 22:00:00+00:00,2025-01-24 22:25:00+00:00,SHORT,TP,105074.7,104969.6253,0.475852,50.0,35.0,15.0,WIN,-16545.0
588,BTCUSDT,2025-01-25 13:20:00+00:00,2025-01-25 15:10:00+00:00,LONG,TP,104726.8,104831.5268,0.477433,50.0,35.0,15.0,WIN,-16530.0
589,BTCUSDT,2025-01-26 01:15:00+00:00,2025-01-26 02:10:00+00:00,SHORT,TP,104576.5,104471.9235,0.478119,50.0,35.0,15.0,WIN,-16515.0
590,BTCUSDT,2025-01-26 04:25:00+00:00,2025-01-26 04:25:00+00:00,LONG,TP,105201.5,105306.7015,0.475278,50.0,35.0,15.0,WIN,-16500.0
591,BTCUSDT,2025-01-26 10:30:00+00:00,2025-01-26 10:40:00+00:00,SHORT,TP,104582.4,104477.8176,0.478092,50.0,35.0,15.0,WIN,-16485.0
592,BTCUSDT,2025-01-26 16:40:00+00:00,2025-01-26 18:05:00+00:00,LONG,TP,104930.5,105035.4305,0.476506,50.0,35.0,15.0,WIN,-16470.0
593,BTCUSDT,2025-01-26 21:25:00+00:00,2025-01-26 21:45:00+00:00,SHORT,TP,104857.8,104752.9422,0.476836,50.0,35.0,15.0,WIN,-16455.0
594,BTCUSDT,2025-01-27 13:05:00+00:00,2025-01-27 13:05:00+00:00,LONG,TP,100580.4,100680.9804,0.497115,50.0,35.0,15.0,WIN,-16440.0
595,BTCUSDT,2025-01-27 21:00:00+00:00,2025-01-27 21:00:00+00:00,LONG,TP,101349.1,101450.4491,0.493344,50.0,35.0,15.0,WIN,-16425.0
596,BTCUSDT,2025-01-27 23:05:00+00:00,2025-01-27 23:05:00+00:00,LONG,TP,101831.1,101932.9311,0.491009,50.0,35.0,15.0,WIN,-16410.0
597,BTCUSDT,2025-01-28 11:45:00+00:00,2025-01-28 12:30:00+00:00,SHORT,TP,102657.8,102555.1422,0.487055,50.0,35.0,15.0,WIN,-16395.0
598,BTCUSDT,2025-01-28 15:40:00+00:00,2025-01-28 15:40:00+00:00,LONG,TP,103302.7,103406.0027,0.484014,50.0,35.0,15.0,WIN,-16380.0
599,BTCUSDT,2025-01-28 16:20:00+00:00,2025-01-28 16:20:00+00:00,SHORT,TP,102197.4,102095.2026,0.489249,50.0,35.0,15.0,WIN,-16365.0
600,BTCUSDT,2025-01-29 04:05:00+00:00,2025-01-29 04:05:00+00:00,LONG,TP,101957.8,102059.7578,0.490399,50.0,35.0,15.0,WIN,-16350.0
601,BTCUSDT,2025-01-29 13:25:00+00:00,2025-01-29 13:30:00+00:00,SHORT,TP,101842.4,101740.5576,0.490955,50.0,35.0,15.0,WIN,-16335.0
602,BTCUSDT,2025-01-29 19:50:00+00:00,2025-01-29 19:50:00+00:00,LONG,TP,103453.7,103557.1537,0.483308,50.0,35.0,15.0,WIN,-16320.0
603,BTCUSDT,2025-01-30 14:55:00+00:00,2025-01-30 14:55:00+00:00,LONG,TP,105999.3,106105.2993,0.471701,50.0,35.0,15.0,WIN,-16305.0
604,BTCUSDT,2025-01-30 22:00:00+00:00,2025-01-30 23:45:00+00:00,SHORT,TP,104996.4,104891.4036,0.476207,50.0,35.0,15.0,WIN,-16290.0
605,BTCUSDT,2025-01-31 11:25:00+00:00,2025-01-31 11:25:00+00:00,LONG,TP,104701.5,104806.2015,0.477548,50.0,35.0,15.0,WIN,-16275.0
606,BTCUSDT,2025-01-31 18:35:00+00:00,2025-01-31 18:35:00+00:00,SHORT,TP,103464.1,103360.6359,0.483259,50.0,35.0,15.0,WIN,-16260.0
607,BTCUSDT,2025-02-01 02:45:00+00:00,2025-02-03 01:55:00+00:00,LONG,SL,102619.9,92357.91,0.487235,-5000.0,35.0,-5035.0,LOSS,-21295.0
608,BTCUSDT,2025-02-03 08:45:00+00:00,2025-02-03 08:45:00+00:00,LONG,TP,94978.8,95073.7788,0.526433,50.0,35.0,15.0,WIN,-21280.0
609,BTCUSDT,2025-02-04 03:15:00+00:00,2025-02-04 03:15:00+00:00,SHORT,TP,100885.8,100784.9142,0.49561,50.0,35.0,15.0,WIN,-21265.0
610,BTCUSDT,2025-02-04 12:40:00+00:00,2025-02-04 14:30:00+00:00,LONG,TP,99507.4,99606.9074,0.502475,50.0,35.0,15.0,WIN,-21250.0
611,BTCUSDT,2025-02-04 20:25:00+00:00,2025-02-04 20:25:00+00:00,SHORT,TP,98008.8,97910.7912,0.510158,50.0,35.0,15.0,WIN,-21235.0
612,BTCUSDT,2025-02-05 04:45:00+00:00,2025-02-05 12:00:00+00:00,LONG,TP,98217.0,98315.217,0.509077,50.0,35.0,15.0,WIN,-21220.0
613,BTCUSDT,2025-02-05 17:45:00+00:00,2025-02-05 18:10:00+00:00,SHORT,TP,97350.5,97253.1495,0.513608,50.0,35.0,15.0,WIN,-21205.0
614,BTCUSDT,2025-02-06 04:25:00+00:00,2025-02-06 06:10:00+00:00,LONG,TP,97771.9,97869.6719,0.511394,50.0,35.0,15.0,WIN,-21190.0
615,BTCUSDT,2025-02-06 15:15:00+00:00,2025-02-06 15:15:00+00:00,SHORT,TP,97925.6,97827.6744,0.510592,50.0,35.0,15.0,WIN,-21175.0
616,BTCUSDT,2025-02-07 01:25:00+00:00,2025-02-07 01:50:00+00:00,LONG,TP,96803.9,96900.7039,0.516508,50.0,35.0,15.0,WIN,-21160.0
617,BTCUSDT,2025-02-07 12:10:00+00:00,2025-02-07 12:35:00+00:00,LONG,TP,97730.2,97827.9302,0.511613,50.0,35.0,15.0,WIN,-21145.0
618,BTCUSDT,2025-02-07 19:40:00+00:00,2025-02-07 19:40:00+00:00,SHORT,TP,97143.0,97045.857,0.514705,50.0,35.0,15.0,WIN,-21130.0
619,BTCUSDT,2025-02-08 07:00:00+00:00,2025-02-08 07:05:00+00:00,SHORT,TP,95951.3,95855.3487,0.521098,50.0,35.0,15.0,WIN,-21115.0
620,BTCUSDT,2025-02-08 18:35:00+00:00,2025-02-08 18:35:00+00:00,LONG,TP,96330.1,96426.4301,0.519049,50.0,35.0,15.0,WIN,-21100.0
621,BTCUSDT,2025-02-09 10:50:00+00:00,2025-02-09 11:30:00+00:00,SHORT,TP,96811.9,96715.0881,0.516465,50.0,35.0,15.0,WIN,-21085.0
622,BTCUSDT,2025-02-09 20:40:00+00:00,2025-02-10 00:00:00+00:00,LONG,TP,96511.7,96608.2117,0.518072,50.0,35.0,15.0,WIN,-21070.0
623,BTCUSDT,2025-02-10 00:10:00+00:00,2025-02-10 04:30:00+00:00,LONG,TP,97016.0,97113.016,0.515379,50.0,35.0,15.0,WIN,-21055.0
624,BTCUSDT,2025-02-10 15:25:00+00:00,2025-02-10 15:25:00+00:00,SHORT,TP,97214.4,97117.1856,0.514327,50.0,35.0,15.0,WIN,-21040.0
625,BTCUSDT,2025-02-11 12:25:00+00:00,2025-02-11 12:25:00+00:00,SHORT,TP,97800.0,97702.2,0.511247,50.0,35.0,15.0,WIN,-21025.0
626,BTCUSDT,2025-02-12 01:50:00+00:00,2025-02-12 08:30:00+00:00,LONG,TP,96184.9,96281.0849,0.519832,50.0,35.0,15.0,WIN,-21010.0
627,BTCUSDT,2025-02-12 13:40:00+00:00,2025-02-12 13:40:00+00:00,SHORT,TP,94143.0,94048.857,0.531107,50.0,35.0,15.0,WIN,-20995.0
628,BTCUSDT,2025-02-12 17:05:00+00:00,2025-02-12 17:25:00+00:00,LONG,TP,97148.8,97245.9488,0.514674,50.0,35.0,15.0,WIN,-20980.0
629,BTCUSDT,2025-02-13 04:50:00+00:00,2025-02-13 04:50:00+00:00,SHORT,TP,97072.5,96975.4275,0.515079,50.0,35.0,15.0,WIN,-20965.0
630,BTCUSDT,2025-02-13 19:20:00+00:00,2025-02-13 20:45:00+00:00,LONG,TP,96146.5,96242.6465,0.52004,50.0,35.0,15.0,WIN,-20950.0
631,BTCUSDT,2025-02-13 21:10:00+00:00,2025-02-13 21:30:00+00:00,LONG,TP,96461.4,96557.8614,0.518342,50.0,35.0,15.0,WIN,-20935.0
632,BTCUSDT,2025-02-14 15:30:00+00:00,2025-02-16 23:10:00+00:00,SHORT,TP,96376.5,96280.1235,0.518799,50.0,35.0,15.0,WIN,-20920.0
633,BTCUSDT,2025-02-17 06:40:00+00:00,2025-02-17 12:55:00+00:00,LONG,TP,96339.9,96436.2399,0.518996,50.0,35.0,15.0,WIN,-20905.0
634,BTCUSDT,2025-02-17 14:05:00+00:00,2025-02-17 14:05:00+00:00,LONG,TP,96400.4,96496.8004,0.51867,50.0,35.0,15.0,WIN,-20890.0
635,BTCUSDT,2025-02-17 16:00:00+00:00,2025-02-17 16:10:00+00:00,SHORT,TP,95605.5,95509.8945,0.522982,50.0,35.0,15.0,WIN,-20875.0
636,BTCUSDT,2025-02-18 12:40:00+00:00,2025-02-18 13:00:00+00:00,LONG,TP,96158.2,96254.3582,0.519976,50.0,35.0,15.0,WIN,-20860.0
637,BTCUSDT,2025-02-18 16:35:00+00:00,2025-02-18 16:35:00+00:00,SHORT,TP,95077.2,94982.1228,0.525888,50.0,35.0,15.0,WIN,-20845.0
638,BTCUSDT,2025-02-18 23:35:00+00:00,2025-02-18 23:55:00+00:00,LONG,TP,95492.5,95587.9925,0.523601,50.0,35.0,15.0,WIN,-20830.0
639,BTCUSDT,2025-02-19 22:05:00+00:00,2025-02-19 22:20:00+00:00,LONG,TP,96405.5,96501.9055,0.518643,50.0,35.0,15.0,WIN,-20815.0
640,BTCUSDT,2025-02-21 01:40:00+00:00,2025-02-21 15:25:00+00:00,SHORT,TP,98115.3,98017.1847,0.509605,50.0,35.0,15.0,WIN,-20800.0
641,BTCUSDT,2025-02-21 15:45:00+00:00,2025-02-21 15:45:00+00:00,SHORT,TP,97552.5,97454.9475,0.512545,50.0,35.0,15.0,WIN,-20785.0
642,BTCUSDT,2025-02-22 02:45:00+00:00,2025-02-22 05:40:00+00:00,LONG,TP,96373.3,96469.6733,0.518816,50.0,35.0,15.0,WIN,-20770.0
643,BTCUSDT,2025-02-22 08:50:00+00:00,2025-02-23 10:35:00+00:00,SHORT,TP,96140.9,96044.7591,0.52007,50.0,35.0,15.0,WIN,-20755.0
644,BTCUSDT,2025-02-23 22:50:00+00:00,2025-02-23 23:00:00+00:00,LONG,TP,95850.0,95945.85,0.521648,50.0,35.0,15.0,WIN,-20740.0
645,BTCUSDT,2025-02-24 03:35:00+00:00,2025-02-24 03:55:00+00:00,SHORT,TP,95515.4,95419.8846,0.523476,50.0,35.0,15.0,WIN,-20725.0
646,BTCUSDT,2025-02-24 14:10:00+00:00,2025-02-24 14:10:00+00:00,SHORT,TP,95501.2,95405.6988,0.523554,50.0,35.0,15.0,WIN,-20710.0
647,BTCUSDT,2025-02-25 22:00:00+00:00,2025-02-25 22:00:00+00:00,LONG,TP,88775.1,88863.8751,0.563221,50.0,35.0,15.0,WIN,-20695.0
648,BTCUSDT,2025-02-26 07:15:00+00:00,2025-02-26 09:40:00+00:00,LONG,TP,89060.0,89149.06,0.561419,50.0,35.0,15.0,WIN,-20680.0
649,BTCUSDT,2025-02-26 11:20:00+00:00,2025-02-28 02:30:00+00:00,LONG,SL,89157.5,80241.75,0.560805,-5000.0,35.0,-5035.0,LOSS,-25715.0
650,BTCUSDT,2025-02-28 11:40:00+00:00,2025-02-28 11:40:00+00:00,LONG,TP,80559.0,80639.559,0.620663,50.0,35.0,15.0,WIN,-25700.0
651,BTCUSDT,2025-03-01 11:15:00+00:00,2025-03-01 11:15:00+00:00,SHORT,TP,84481.3,84396.8187,0.591847,50.0,35.0,15.0,WIN,-25685.0
652,BTCUSDT,2025-03-01 18:30:00+00:00,2025-03-01 18:30:00+00:00,LONG,TP,85088.1,85173.1881,0.587626,50.0,35.0,15.0,WIN,-25670.0
653,BTCUSDT,2025-03-02 13:40:00+00:00,2025-03-02 13:50:00+00:00,SHORT,TP,85587.1,85501.5129,0.5842,50.0,35.0,15.0,WIN,-25655.0
654,BTCUSDT,2025-03-02 15:40:00+00:00,2025-03-02 15:40:00+00:00,LONG,TP,88074.2,88162.2742,0.567703,50.0,35.0,15.0,WIN,-25640.0
655,BTCUSDT,2025-03-03 03:25:00+00:00,2025-03-03 06:40:00+00:00,SHORT,TP,92428.3,92335.8717,0.54096,50.0,35.0,15.0,WIN,-25625.0
656,BTCUSDT,2025-03-03 13:55:00+00:00,2025-03-03 13:55:00+00:00,LONG,TP,93312.0,93405.312,0.535837,50.0,35.0,15.0,WIN,-25610.0
657,BTCUSDT,2025-03-03 15:00:00+00:00,2025-03-03 15:00:00+00:00,SHORT,TP,89239.9,89150.6601,0.560287,50.0,35.0,15.0,WIN,-25595.0
658,BTCUSDT,2025-03-04 17:30:00+00:00,2025-03-04 17:30:00+00:00,LONG,TP,84685.6,84770.2856,0.590419,50.0,35.0,15.0,WIN,-25580.0
659,BTCUSDT,2025-03-05 20:50:00+00:00,2025-03-05 20:55:00+00:00,LONG,TP,90347.4,90437.7474,0.553419,50.0,35.0,15.0,WIN,-25565.0
660,BTCUSDT,2025-03-06 09:30:00+00:00,2025-03-06 09:30:00+00:00,SHORT,TP,90687.4,90596.7126,0.551345,50.0,35.0,15.0,WIN,-25550.0
661,BTCUSDT,2025-03-07 00:35:00+00:00,2025-03-07 00:35:00+00:00,SHORT,TP,86981.7,86894.7183,0.574834,50.0,35.0,15.0,WIN,-25535.0
662,BTCUSDT,2025-03-07 16:30:00+00:00,2025-03-07 16:30:00+00:00,SHORT,TP,87447.3,87359.8527,0.571773,50.0,35.0,15.0,WIN,-25520.0
663,BTCUSDT,2025-03-08 11:45:00+00:00,2025-03-08 11:45:00+00:00,SHORT,TP,85859.5,85773.6405,0.582347,50.0,35.0,15.0,WIN,-25505.0
664,BTCUSDT,2025-03-08 15:30:00+00:00,2025-03-10 18:50:00+00:00,LONG,SL,86512.9,77861.61,0.577948,-5000.0,35.0,-5035.0,LOSS,-30540.0
665,BTCUSDT,2025-03-11 14:40:00+00:00,2025-03-11 14:40:00+00:00,SHORT,TP,79388.7,79309.3113,0.629813,50.0,35.0,15.0,WIN,-30525.0
666,BTCUSDT,2025-03-11 18:25:00+00:00,2025-03-11 18:30:00+00:00,LONG,TP,82574.1,82656.6741,0.605517,50.0,35.0,15.0,WIN,-30510.0
667,BTCUSDT,2025-03-12 02:45:00+00:00,2025-03-12 02:45:00+00:00,SHORT,TP,82432.9,82350.4671,0.606554,50.0,35.0,15.0,WIN,-30495.0
668,BTCUSDT,2025-03-12 11:15:00+00:00,2025-03-12 11:15:00+00:00,LONG,TP,82557.6,82640.1576,0.605638,50.0,35.0,15.0,WIN,-30480.0
669,BTCUSDT,2025-03-12 15:00:00+00:00,2025-03-12 15:00:00+00:00,SHORT,TP,81500.9,81419.3991,0.61349,50.0,35.0,15.0,WIN,-30465.0
670,BTCUSDT,2025-03-12 21:15:00+00:00,2025-03-12 22:00:00+00:00,LONG,TP,83238.3,83321.5383,0.600685,50.0,35.0,15.0,WIN,-30450.0
671,BTCUSDT,2025-03-13 05:55:00+00:00,2025-03-13 06:05:00+00:00,SHORT,TP,83060.9,82977.8391,0.601968,50.0,35.0,15.0,WIN,-30435.0
672,BTCUSDT,2025-03-13 23:15:00+00:00,2025-03-14 00:40:00+00:00,LONG,TP,81312.5,81393.8125,0.614912,50.0,35.0,15.0,WIN,-30420.0
673,BTCUSDT,2025-03-15 03:30:00+00:00,2025-03-16 16:05:00+00:00,LONG,TP,84596.4,84680.9964,0.591042,50.0,35.0,15.0,WIN,-30405.0
674,BTCUSDT,2025-03-16 16:30:00+00:00,2025-03-17 17:30:00+00:00,LONG,TP,84319.5,84403.8195,0.592983,50.0,35.0,15.0,WIN,-30390.0
675,BTCUSDT,2025-03-18 00:45:00+00:00,2025-03-18 01:10:00+00:00,SHORT,TP,83709.2,83625.4908,0.597306,50.0,35.0,15.0,WIN,-30375.0
676,BTCUSDT,2025-03-18 08:50:00+00:00,2025-03-19 08:35:00+00:00,LONG,TP,83314.3,83397.6143,0.600137,50.0,35.0,15.0,WIN,-30360.0
677,BTCUSDT,2025-03-20 05:35:00+00:00,2025-03-20 10:15:00+00:00,SHORT,TP,85513.9,85428.3861,0.5847,50.0,35.0,15.0,WIN,-30345.0
678,BTCUSDT,2025-03-20 14:25:00+00:00,2025-03-20 14:25:00+00:00,LONG,TP,86332.5,86418.8325,0.579156,50.0,35.0,15.0,WIN,-30330.0
679,BTCUSDT,2025-03-20 15:40:00+00:00,2025-03-20 15:50:00+00:00,SHORT,TP,84896.5,84811.6035,0.588952,50.0,35.0,15.0,WIN,-30315.0
