trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
37,ETHUSDT,2024-01-25 03:20:00+00:00,2024-01-25 05:00:00+00:00,SHORT,TP,2210.27,2208.0597,22.621671,50.0,35.0,15.0,WIN,5505.0
38,ETHUSDT,2024-01-25 05:10:00+00:00,2024-01-25 05:20:00+00:00,SHORT,TP,2205.86,2203.6541,22.666896,50.0,35.0,15.0,WIN,5520.0
39,ETHUSDT,2024-01-25 09:00:00+00:00,2024-01-25 09:05:00+00:00,LONG,TP,2225.22,2227.4452,22.469688,50.0,35.0,15.0,WIN,5535.0
40,ETHUSDT,2024-01-25 13:20:00+00:00,2024-01-25 13:40:00+00:00,SHORT,TP,2203.77,2201.5662,22.688393,50.0,35.0,15.0,WIN,5550.0
41,ETHUSDT,2024-01-25 19:50:00+00:00,2024-01-25 19:55:00+00:00,LONG,TP,2216.64,2218.8566,22.556662,50.0,35.0,15.0,WIN,5565.0
42,ETHUSDT,2024-01-26 07:05:00+00:00,2024-01-26 07:05:00+00:00,SHORT,TP,2212.67,2210.4573,22.597134,50.0,35.0,15.0,WIN,5580.0
43,ETHUSDT,2024-01-26 10:55:00+00:00,2024-01-26 10:55:00+00:00,LONG,TP,2233.94,2236.1739,22.38198,50.0,35.0,15.0,WIN,5595.0
44,ETHUSDT,2024-01-27 00:55:00+00:00,2024-01-27 01:00:00+00:00,LONG,TP,2277.83,2280.1078,21.950716,50.0,35.0,15.0,WIN,5610.0
45,ETHUSDT,2024-01-27 07:25:00+00:00,2024-01-27 07:30:00+00:00,SHORT,TP,2256.43,2254.1736,22.158897,50.0,35.0,15.0,WIN,5625.0
46,ETHUSDT,2024-01-27 14:30:00+00:00,2024-01-27 14:40:00+00:00,LONG,TP,2269.03,2271.299,22.035848,50.0,35.0,15.0,WIN,5640.0
47,ETHUSDT,2024-01-27 23:20:00+00:00,2024-01-28 18:20:00+00:00,SHORT,TP,2262.4,2260.1376,22.100424,50.0,35.0,15.0,WIN,5655.0
48,ETHUSDT,2024-01-29 01:40:00+00:00,2024-01-29 03:10:00+00:00,LONG,TP,2269.93,2272.1999,22.027111,50.0,35.0,15.0,WIN,5670.0
49,ETHUSDT,2024-01-29 08:20:00+00:00,2024-01-29 13:00:00+00:00,SHORT,TP,2253.95,2251.696,22.183278,50.0,35.0,15.0,WIN,5685.0
50,ETHUSDT,2024-01-29 16:05:00+00:00,2024-01-29 16:15:00+00:00,LONG,TP,2274.06,2276.3341,21.987107,50.0,35.0,15.0,WIN,5700.0
51,ETHUSDT,2024-01-30 05:45:00+00:00,2024-01-30 05:45:00+00:00,SHORT,TP,2306.2,2303.8938,21.680687,50.0,35.0,15.0,WIN,5715.0
52,ETHUSDT,2024-01-30 12:20:00+00:00,2024-01-30 12:20:00+00:00,LONG,TP,2328.43,2330.7584,21.473697,50.0,35.0,15.0,WIN,5730.0
53,ETHUSDT,2024-01-30 23:50:00+00:00,2024-01-31 00:15:00+00:00,SHORT,TP,2341.51,2339.1685,21.353742,50.0,35.0,15.0,WIN,5745.0
54,ETHUSDT,2024-01-31 16:50:00+00:00,2024-01-31 16:55:00+00:00,LONG,TP,2340.99,2343.331,21.358485,50.0,35.0,15.0,WIN,5760.0
55,ETHUSDT,2024-01-31 21:00:00+00:00,2024-01-31 21:00:00+00:00,SHORT,TP,2287.01,2284.723,21.862607,50.0,35.0,15.0,WIN,5775.0
56,ETHUSDT,2024-02-02 05:10:00+00:00,2024-02-02 13:45:00+00:00,SHORT,TP,2295.94,2293.6441,21.777573,50.0,35.0,15.0,WIN,5790.0
57,ETHUSDT,2024-02-02 13:50:00+00:00,2024-02-02 13:50:00+00:00,SHORT,TP,2292.71,2290.4173,21.808253,50.0,35.0,15.0,WIN,5805.0
58,ETHUSDT,2024-02-02 16:05:00+00:00,2024-02-02 16:05:00+00:00,LONG,TP,2319.51,2321.8295,21.556277,50.0,35.0,15.0,WIN,5820.0
59,ETHUSDT,2024-02-03 00:25:00+00:00,2024-02-03 00:25:00+00:00,LONG,TP,2315.26,2317.5753,21.595847,50.0,35.0,15.0,WIN,5835.0
60,ETHUSDT,2024-02-03 08:25:00+00:00,2024-02-03 08:50:00+00:00,SHORT,TP,2310.42,2308.1096,21.641087,50.0,35.0,15.0,WIN,5850.0
61,ETHUSDT,2024-02-04 02:00:00+00:00,2024-02-04 11:35:00+00:00,LONG,TP,2304.2,2306.5042,21.699505,50.0,35.0,15.0,WIN,5865.0
62,ETHUSDT,2024-02-04 18:35:00+00:00,2024-02-04 18:45:00+00:00,SHORT,TP,2298.46,2296.1615,21.753696,50.0,35.0,15.0,WIN,5880.0
63,ETHUSDT,2024-02-05 05:45:00+00:00,2024-02-05 05:55:00+00:00,LONG,TP,2292.37,2294.6624,21.811488,50.0,35.0,15.0,WIN,5895.0
64,ETHUSDT,2024-02-05 15:25:00+00:00,2024-02-05 15:40:00+00:00,SHORT,TP,2307.47,2305.1625,21.668754,50.0,35.0,15.0,WIN,5910.0
65,ETHUSDT,2024-02-07 03:20:00+00:00,2024-02-07 03:25:00+00:00,SHORT,TP,2374.22,2371.8458,21.059548,50.0,35.0,15.0,WIN,5925.0
66,ETHUSDT,2024-02-07 13:10:00+00:00,2024-02-07 13:10:00+00:00,LONG,TP,2371.3,2373.6713,21.085481,50.0,35.0,15.0,WIN,5940.0
67,ETHUSDT,2024-02-08 07:40:00+00:00,2024-02-08 07:55:00+00:00,SHORT,TP,2421.48,2419.0585,20.648529,50.0,35.0,15.0,WIN,5955.0
68,ETHUSDT,2024-02-08 14:10:00+00:00,2024-02-08 14:10:00+00:00,LONG,TP,2432.45,2434.8824,20.555407,50.0,35.0,15.0,WIN,5970.0
69,ETHUSDT,2024-02-09 02:35:00+00:00,2024-02-09 02:35:00+00:00,LONG,TP,2435.5,2437.9355,20.529665,50.0,35.0,15.0,WIN,5985.0
70,ETHUSDT,2024-02-09 19:20:00+00:00,2024-02-09 19:20:00+00:00,SHORT,TP,2485.49,2483.0045,20.116758,50.0,35.0,15.0,WIN,6000.0
71,ETHUSDT,2024-02-09 22:10:00+00:00,2024-02-10 03:00:00+00:00,LONG,TP,2504.34,2506.8443,19.96534,50.0,35.0,15.0,WIN,6015.0
72,ETHUSDT,2024-02-10 09:00:00+00:00,2024-02-10 10:45:00+00:00,SHORT,TP,2484.4,2481.9156,20.125584,50.0,35.0,15.0,WIN,6030.0
73,ETHUSDT,2024-02-11 12:05:00+00:00,2024-02-12 15:10:00+00:00,LONG,TP,2530.88,2533.4109,19.755974,50.0,35.0,15.0,WIN,6045.0
74,ETHUSDT,2024-02-13 10:05:00+00:00,2024-02-13 10:35:00+00:00,LONG,TP,2678.1,2680.7781,18.669953,50.0,35.0,15.0,WIN,6060.0
75,ETHUSDT,2024-02-13 14:25:00+00:00,2024-02-13 16:55:00+00:00,SHORT,TP,2609.32,2606.7107,19.162081,50.0,35.0,15.0,WIN,6075.0
76,ETHUSDT,2024-02-13 23:55:00+00:00,2024-02-14 06:10:00+00:00,LONG,TP,2642.77,2645.4128,18.919543,50.0,35.0,15.0,WIN,6090.0
77,ETHUSDT,2024-02-14 17:55:00+00:00,2024-02-14 18:05:00+00:00,SHORT,TP,2740.0,2737.26,18.248175,50.0,35.0,15.0,WIN,6105.0
78,ETHUSDT,2024-02-14 20:00:00+00:00,2024-02-14 20:05:00+00:00,LONG,TP,2762.9,2765.6629,18.096927,50.0,35.0,15.0,WIN,6120.0
79,ETHUSDT,2024-02-15 07:40:00+00:00,2024-02-15 07:40:00+00:00,SHORT,TP,2777.83,2775.0522,17.999662,50.0,35.0,15.0,WIN,6135.0
80,ETHUSDT,2024-02-15 13:00:00+00:00,2024-02-15 13:00:00+00:00,LONG,TP,2799.49,2802.2895,17.860396,50.0,35.0,15.0,WIN,6150.0
81,ETHUSDT,2024-02-15 21:50:00+00:00,2024-02-15 21:50:00+00:00,SHORT,TP,2816.41,2813.5936,17.753097,50.0,35.0,15.0,WIN,6165.0
82,ETHUSDT,2024-02-16 01:05:00+00:00,2024-02-16 01:10:00+00:00,LONG,TP,2845.21,2848.0552,17.573395,50.0,35.0,15.0,WIN,6180.0
83,ETHUSDT,2024-02-16 08:00:00+00:00,2024-02-16 09:05:00+00:00,SHORT,TP,2817.08,2814.2629,17.748875,50.0,35.0,15.0,WIN,6195.0
84,ETHUSDT,2024-02-17 20:35:00+00:00,2024-02-17 20:50:00+00:00,LONG,TP,2776.31,2779.0863,18.009516,50.0,35.0,15.0,WIN,6210.0
85,ETHUSDT,2024-02-18 13:10:00+00:00,2024-02-18 13:10:00+00:00,SHORT,TP,2795.99,2793.194,17.882754,50.0,35.0,15.0,WIN,6225.0
86,ETHUSDT,2024-02-18 17:40:00+00:00,2024-02-18 18:45:00+00:00,LONG,TP,2822.01,2824.832,17.717868,50.0,35.0,15.0,WIN,6240.0
87,ETHUSDT,2024-02-19 13:25:00+00:00,2024-02-19 13:30:00+00:00,SHORT,TP,2904.76,2901.8552,17.213126,50.0,35.0,15.0,WIN,6255.0
88,ETHUSDT,2024-02-19 17:35:00+00:00,2024-02-19 17:35:00+00:00,LONG,TP,2935.41,2938.3454,17.033396,50.0,35.0,15.0,WIN,6270.0
89,ETHUSDT,2024-02-20 01:25:00+00:00,2024-02-20 09:15:00+00:00,SHORT,TP,2907.56,2904.6524,17.19655,50.0,35.0,15.0,WIN,6285.0
90,ETHUSDT,2024-02-20 11:10:00+00:00,2024-02-20 11:20:00+00:00,LONG,TP,2933.24,2936.1732,17.045997,50.0,35.0,15.0,WIN,6300.0
91,ETHUSDT,2024-02-20 17:35:00+00:00,2024-02-20 17:35:00+00:00,SHORT,TP,2907.82,2904.9122,17.195012,50.0,35.0,15.0,WIN,6315.0
92,ETHUSDT,2024-02-20 21:35:00+00:00,2024-02-20 21:45:00+00:00,LONG,TP,2993.09,2996.0831,16.705144,50.0,35.0,15.0,WIN,6330.0
93,ETHUSDT,2024-02-21 06:00:00+00:00,2024-02-21 06:05:00+00:00,SHORT,TP,2977.78,2974.8022,16.791032,50.0,35.0,15.0,WIN,6345.0
94,ETHUSDT,2024-02-21 16:55:00+00:00,2024-02-21 17:00:00+00:00,LONG,TP,2932.83,2935.7628,17.04838,50.0,35.0,15.0,WIN,6360.0
95,ETHUSDT,2024-02-22 07:30:00+00:00,2024-02-22 07:30:00+00:00,LONG,TP,2979.35,2982.3293,16.782184,50.0,35.0,15.0,WIN,6375.0
96,ETHUSDT,2024-02-22 14:05:00+00:00,2024-02-22 14:05:00+00:00,SHORT,TP,2945.68,2942.7343,16.974009,50.0,35.0,15.0,WIN,6390.0
97,ETHUSDT,2024-02-22 20:25:00+00:00,2024-02-22 20:25:00+00:00,LONG,TP,2990.67,2993.6607,16.718662,50.0,35.0,15.0,WIN,6405.0
98,ETHUSDT,2024-02-23 02:40:00+00:00,2024-02-23 02:50:00+00:00,SHORT,TP,2974.29,2971.3157,16.810735,50.0,35.0,15.0,WIN,6420.0
99,ETHUSDT,2024-02-23 19:35:00+00:00,2024-02-23 20:50:00+00:00,LONG,TP,2950.41,2953.3604,16.946797,50.0,35.0,15.0,WIN,6435.0
100,ETHUSDT,2024-02-24 00:15:00+00:00,2024-02-24 01:25:00+00:00,SHORT,TP,2922.95,2920.027,17.106006,50.0,35.0,15.0,WIN,6450.0
101,ETHUSDT,2024-02-24 05:30:00+00:00,2024-02-24 07:25:00+00:00,LONG,TP,2952.5,2955.4525,16.934801,50.0,35.0,15.0,WIN,6465.0
102,ETHUSDT,2024-02-25 01:50:00+00:00,2024-02-25 01:55:00+00:00,LONG,TP,3004.48,3007.4845,16.641815,50.0,35.0,15.0,WIN,6480.0
103,ETHUSDT,2024-02-25 09:25:00+00:00,2024-02-28 08:00:00+00:00,SHORT,SL,3016.99,3318.689,16.572809,-5000.0,35.0,-5035.0,LOSS,1445.0
104,ETHUSDT,2024-02-28 18:10:00+00:00,2024-02-28 18:10:00+00:00,SHORT,TP,3311.21,3307.8988,15.10022,50.0,35.0,15.0,WIN,1460.0
105,ETHUSDT,2024-02-28 20:00:00+00:00,2024-02-28 20:00:00+00:00,SHORT,TP,3302.24,3298.9378,15.141237,50.0,35.0,15.0,WIN,1475.0
106,ETHUSDT,2024-02-29 00:45:00+00:00,2024-02-29 00:55:00+00:00,LONG,TP,3463.69,3467.1537,14.435472,50.0,35.0,15.0,WIN,1490.0
107,ETHUSDT,2024-03-01 04:30:00+00:00,2024-03-01 05:05:00+00:00,LONG,TP,3381.89,3385.2719,14.784632,50.0,35.0,15.0,WIN,1505.0
108,ETHUSDT,2024-03-01 15:55:00+00:00,2024-03-01 15:55:00+00:00,SHORT,TP,3388.61,3385.2214,14.755313,50.0,35.0,15.0,WIN,1520.0
109,ETHUSDT,2024-03-02 05:25:00+00:00,2024-03-02 08:20:00+00:00,SHORT,TP,3416.33,3412.9137,14.635588,50.0,35.0,15.0,WIN,1535.0
110,ETHUSDT,2024-03-02 20:30:00+00:00,2024-03-02 21:35:00+00:00,SHORT,TP,3410.36,3406.9496,14.661209,50.0,35.0,15.0,WIN,1550.0
111,ETHUSDT,2024-03-03 01:00:00+00:00,2024-03-03 01:10:00+00:00,LONG,TP,3431.15,3434.5811,14.572374,50.0,35.0,15.0,WIN,1565.0
112,ETHUSDT,2024-03-03 07:05:00+00:00,2024-03-03 07:05:00+00:00,SHORT,TP,3416.72,3413.3033,14.633918,50.0,35.0,15.0,WIN,1580.0
113,ETHUSDT,2024-03-03 12:35:00+00:00,2024-03-03 16:25:00+00:00,LONG,TP,3438.83,3442.2688,14.539829,50.0,35.0,15.0,WIN,1595.0
114,ETHUSDT,2024-03-04 05:30:00+00:00,2024-03-04 05:35:00+00:00,SHORT,TP,3470.4,3466.9296,14.407561,50.0,35.0,15.0,WIN,1610.0
115,ETHUSDT,2024-03-04 08:15:00+00:00,2024-03-04 08:15:00+00:00,LONG,TP,3511.91,3515.4219,14.237267,50.0,35.0,15.0,WIN,1625.0
116,ETHUSDT,2024-03-05 17:10:00+00:00,2024-03-05 17:10:00+00:00,SHORT,TP,3601.06,3597.4589,13.884801,50.0,35.0,15.0,WIN,1640.0
117,ETHUSDT,2024-03-06 15:25:00+00:00,2024-03-06 15:25:00+00:00,SHORT,TP,3779.88,3776.1001,13.227933,50.0,35.0,15.0,WIN,1655.0
118,ETHUSDT,2024-03-07 01:20:00+00:00,2024-03-07 01:20:00+00:00,SHORT,TP,3813.69,3809.8763,13.110662,50.0,35.0,15.0,WIN,1670.0
119,ETHUSDT,2024-03-07 14:05:00+00:00,2024-03-07 14:05:00+00:00,LONG,TP,3821.04,3824.861,13.085443,50.0,35.0,15.0,WIN,1685.0
120,ETHUSDT,2024-03-08 16:00:00+00:00,2024-03-08 16:00:00+00:00,SHORT,TP,3904.02,3900.116,12.807311,50.0,35.0,15.0,WIN,1700.0
121,ETHUSDT,2024-03-09 00:10:00+00:00,2024-03-09 16:45:00+00:00,SHORT,TP,3883.95,3880.066,12.873492,50.0,35.0,15.0,WIN,1715.0
122,ETHUSDT,2024-03-09 23:50:00+00:00,2024-03-10 00:15:00+00:00,LONG,TP,3911.11,3915.0211,12.784095,50.0,35.0,15.0,WIN,1730.0
123,ETHUSDT,2024-03-10 11:35:00+00:00,2024-03-10 12:35:00+00:00,SHORT,TP,3931.98,3928.048,12.71624,50.0,35.0,15.0,WIN,1745.0
124,ETHUSDT,2024-03-11 07:10:00+00:00,2024-03-11 07:10:00+00:00,LONG,TP,3926.69,3930.6167,12.733371,50.0,35.0,15.0,WIN,1760.0
125,ETHUSDT,2024-03-12 05:40:00+00:00,2024-03-12 06:05:00+00:00,SHORT,TP,4037.91,4033.8721,12.382643,50.0,35.0,15.0,WIN,1775.0
126,ETHUSDT,2024-03-12 23:40:00+00:00,2024-03-12 23:55:00+00:00,LONG,TP,3979.23,3983.2092,12.565245,50.0,35.0,15.0,WIN,1790.0
127,ETHUSDT,2024-03-13 12:50:00+00:00,2024-03-13 12:50:00+00:00,SHORT,TP,4035.66,4031.6243,12.389547,50.0,35.0,15.0,WIN,1805.0
128,ETHUSDT,2024-03-14 01:20:00+00:00,2024-03-14 01:25:00+00:00,SHORT,TP,3974.51,3970.5355,12.580167,50.0,35.0,15.0,WIN,1820.0
129,ETHUSDT,2024-03-14 04:50:00+00:00,2024-03-14 04:50:00+00:00,SHORT,TP,3963.4,3959.4366,12.615431,50.0,35.0,15.0,WIN,1835.0
130,ETHUSDT,2024-03-14 22:40:00+00:00,2024-03-14 22:40:00+00:00,LONG,TP,3881.42,3885.3014,12.881883,50.0,35.0,15.0,WIN,1850.0
131,ETHUSDT,2024-03-15 03:00:00+00:00,2024-03-15 03:00:00+00:00,SHORT,TP,3749.83,3746.0802,13.333938,50.0,35.0,15.0,WIN,1865.0
132,ETHUSDT,2024-03-15 20:10:00+00:00,2024-03-15 20:10:00+00:00,SHORT,TP,3640.73,3637.0893,13.733509,50.0,35.0,15.0,WIN,1880.0
133,ETHUSDT,2024-03-15 23:00:00+00:00,2024-03-15 23:25:00+00:00,LONG,TP,3732.38,3736.1124,13.396278,50.0,35.0,15.0,WIN,1895.0
134,ETHUSDT,2024-03-17 06:50:00+00:00,2024-03-17 06:50:00+00:00,SHORT,TP,3490.25,3486.7598,14.325621,50.0,35.0,15.0,WIN,1910.0
135,ETHUSDT,2024-03-17 10:30:00+00:00,2024-03-17 10:30:00+00:00,LONG,TP,3593.3,3596.8933,13.914786,50.0,35.0,15.0,WIN,1925.0
136,ETHUSDT,2024-03-18 00:50:00+00:00,2024-03-18 00:50:00+00:00,SHORT,TP,3590.6,3587.0094,13.925249,50.0,35.0,15.0,WIN,1940.0
137,ETHUSDT,2024-03-18 09:15:00+00:00,2024-03-18 09:40:00+00:00,SHORT,TP,3576.89,3573.3131,13.978624,50.0,35.0,15.0,WIN,1955.0
138,ETHUSDT,2024-03-18 21:55:00+00:00,2024-03-18 23:10:00+00:00,LONG,TP,3531.19,3534.7212,14.159533,50.0,35.0,15.0,WIN,1970.0
139,ETHUSDT,2024-03-19 01:00:00+00:00,2024-03-19 01:00:00+00:00,SHORT,TP,3459.51,3456.0505,14.452914,50.0,35.0,15.0,WIN,1985.0
140,ETHUSDT,2024-03-19 15:55:00+00:00,2024-03-19 15:55:00+00:00,LONG,TP,3309.82,3313.1298,15.106562,50.0,35.0,15.0,WIN,2000.0
141,ETHUSDT,2024-03-19 22:40:00+00:00,2024-03-19 22:40:00+00:00,SHORT,TP,3232.4,3229.1676,15.468383,50.0,35.0,15.0,WIN,2015.0
142,ETHUSDT,2024-03-20 08:30:00+00:00,2024-03-20 08:30:00+00:00,LONG,TP,3226.13,3229.3561,15.498446,50.0,35.0,15.0,WIN,2030.0
143,ETHUSDT,2024-03-20 11:05:00+00:00,2024-03-20 11:05:00+00:00,LONG,TP,3234.69,3237.9247,15.457432,50.0,35.0,15.0,WIN,2045.0
144,ETHUSDT,2024-03-21 05:25:00+00:00,2024-03-21 05:25:00+00:00,SHORT,TP,3460.15,3456.6898,14.450241,50.0,35.0,15.0,WIN,2060.0
145,ETHUSDT,2024-03-21 08:50:00+00:00,2024-03-21 08:50:00+00:00,LONG,TP,3573.17,3576.7432,13.993177,50.0,35.0,15.0,WIN,2075.0
146,ETHUSDT,2024-03-21 15:30:00+00:00,2024-03-21 15:30:00+00:00,SHORT,TP,3493.5,3490.0065,14.312294,50.0,35.0,15.0,WIN,2090.0
147,ETHUSDT,2024-03-22 01:20:00+00:00,2024-03-22 03:30:00+00:00,LONG,TP,3509.36,3512.8694,14.247612,50.0,35.0,15.0,WIN,2105.0
148,ETHUSDT,2024-03-22 10:30:00+00:00,2024-03-22 10:30:00+00:00,SHORT,TP,3439.62,3436.1804,14.536489,50.0,35.0,15.0,WIN,2120.0
149,ETHUSDT,2024-03-23 01:35:00+00:00,2024-03-23 01:45:00+00:00,LONG,TP,3349.13,3352.4791,14.92925,50.0,35.0,15.0,WIN,2135.0
150,ETHUSDT,2024-03-24 09:00:00+00:00,2024-03-24 10:25:00+00:00,LONG,TP,3379.66,3383.0397,14.794388,50.0,35.0,15.0,WIN,2150.0
151,ETHUSDT,2024-03-24 17:15:00+00:00,2024-03-26 07:20:00+00:00,SHORT,SL,3342.36,3676.596,14.95949,-5000.0,35.0,-5035.0,LOSS,-2885.0
152,ETHUSDT,2024-03-26 14:00:00+00:00,2024-03-26 14:00:00+00:00,SHORT,TP,3611.5,3607.8885,13.844663,50.0,35.0,15.0,WIN,-2870.0
153,ETHUSDT,2024-03-26 21:50:00+00:00,2024-03-26 22:40:00+00:00,LONG,TP,3593.28,3596.8733,13.914863,50.0,35.0,15.0,WIN,-2855.0
154,ETHUSDT,2024-03-27 07:50:00+00:00,2024-03-27 07:50:00+00:00,SHORT,TP,3572.82,3569.2472,13.994548,50.0,35.0,15.0,WIN,-2840.0
155,ETHUSDT,2024-03-27 13:25:00+00:00,2024-03-27 13:25:00+00:00,LONG,TP,3649.72,3653.3697,13.699681,50.0,35.0,15.0,WIN,-2825.0
156,ETHUSDT,2024-03-27 14:00:00+00:00,2024-03-27 14:00:00+00:00,SHORT,TP,3568.26,3564.6917,14.012432,50.0,35.0,15.0,WIN,-2810.0
157,ETHUSDT,2024-03-28 02:50:00+00:00,2024-03-28 02:50:00+00:00,SHORT,TP,3477.59,3474.1124,14.377773,50.0,35.0,15.0,WIN,-2795.0
158,ETHUSDT,2024-03-28 05:25:00+00:00,2024-03-28 05:25:00+00:00,LONG,TP,3536.53,3540.0665,14.138152,50.0,35.0,15.0,WIN,-2780.0
159,ETHUSDT,2024-03-28 16:20:00+00:00,2024-03-28 17:15:00+00:00,SHORT,TP,3560.18,3556.6198,14.044234,50.0,35.0,15.0,WIN,-2765.0
160,ETHUSDT,2024-03-29 01:10:00+00:00,2024-03-29 01:10:00+00:00,LONG,TP,3574.11,3577.6841,13.989497,50.0,35.0,15.0,WIN,-2750.0
161,ETHUSDT,2024-03-29 05:15:00+00:00,2024-03-31 05:20:00+00:00,LONG,TP,3577.47,3581.0475,13.976358,50.0,35.0,15.0,WIN,-2735.0
162,ETHUSDT,2024-04-01 01:45:00+00:00,2024-04-01 01:50:00+00:00,SHORT,TP,3614.77,3611.1552,13.832139,50.0,35.0,15.0,WIN,-2720.0
163,ETHUSDT,2024-04-01 13:05:00+00:00,2024-04-01 13:05:00+00:00,LONG,TP,3556.73,3560.2867,14.057857,50.0,35.0,15.0,WIN,-2705.0
164,ETHUSDT,2024-04-01 14:40:00+00:00,2024-04-01 14:40:00+00:00,SHORT,TP,3521.72,3518.1983,14.197608,50.0,35.0,15.0,WIN,-2690.0
165,ETHUSDT,2024-04-01 22:25:00+00:00,2024-04-01 22:25:00+00:00,LONG,TP,3497.72,3501.2177,14.295026,50.0,35.0,15.0,WIN,-2675.0
166,ETHUSDT,2024-04-02 02:40:00+00:00,2024-04-02 02:40:00+00:00,SHORT,TP,3336.27,3332.9337,14.986797,50.0,35.0,15.0,WIN,-2660.0
167,ETHUSDT,2024-04-02 22:55:00+00:00,2024-04-02 23:20:00+00:00,LONG,TP,3303.39,3306.6934,15.135966,50.0,35.0,15.0,WIN,-2645.0
168,ETHUSDT,2024-04-03 00:45:00+00:00,2024-04-05 11:55:00+00:00,SHORT,TP,3241.99,3238.748,15.422626,50.0,35.0,15.0,WIN,-2630.0
169,ETHUSDT,2024-04-05 14:25:00+00:00,2024-04-05 14:35:00+00:00,LONG,TP,3296.55,3299.8465,15.167372,50.0,35.0,15.0,WIN,-2615.0
170,ETHUSDT,2024-04-06 02:15:00+00:00,2024-04-06 02:25:00+00:00,SHORT,TP,3320.33,3317.0097,15.058744,50.0,35.0,15.0,WIN,-2600.0
171,ETHUSDT,2024-04-06 05:20:00+00:00,2024-04-06 05:30:00+00:00,LONG,TP,3344.51,3347.8545,14.949873,50.0,35.0,15.0,WIN,-2585.0
172,ETHUSDT,2024-04-06 12:50:00+00:00,2024-04-06 13:05:00+00:00,SHORT,TP,3330.0,3326.67,15.015015,50.0,35.0,15.0,WIN,-2570.0
173,ETHUSDT,2024-04-06 15:20:00+00:00,2024-04-06 17:45:00+00:00,LONG,TP,3348.17,3351.5182,14.933531,50.0,35.0,15.0,WIN,-2555.0
174,ETHUSDT,2024-04-06 19:05:00+00:00,2024-04-06 19:05:00+00:00,LONG,TP,3350.21,3353.5602,14.924438,50.0,35.0,15.0,WIN,-2540.0
175,ETHUSDT,2024-04-07 09:45:00+00:00,2024-04-07 10:00:00+00:00,SHORT,TP,3383.82,3380.4362,14.7762,50.0,35.0,15.0,WIN,-2525.0
176,ETHUSDT,2024-04-07 13:25:00+00:00,2024-04-07 13:35:00+00:00,LONG,TP,3413.5,3416.9135,14.647722,50.0,35.0,15.0,WIN,-2510.0
177,ETHUSDT,2024-04-07 17:45:00+00:00,2024-04-07 18:00:00+00:00,SHORT,TP,3383.6,3380.2164,14.77716,50.0,35.0,15.0,WIN,-2495.0
178,ETHUSDT,2024-04-07 21:30:00+00:00,2024-04-07 21:30:00+00:00,LONG,TP,3410.51,3413.9205,14.660564,50.0,35.0,15.0,WIN,-2480.0
179,ETHUSDT,2024-04-08 07:40:00+00:00,2024-04-08 08:00:00+00:00,LONG,TP,3481.55,3485.0316,14.361419,50.0,35.0,15.0,WIN,-2465.0
180,ETHUSDT,2024-04-09 06:25:00+00:00,2024-04-09 06:35:00+00:00,SHORT,TP,3678.15,3674.4718,13.59379,50.0,35.0,15.0,WIN,-2450.0
181,ETHUSDT,2024-04-10 02:55:00+00:00,2024-04-10 12:35:00+00:00,SHORT,TP,3468.93,3465.4611,14.413666,50.0,35.0,15.0,WIN,-2435.0
182,ETHUSDT,2024-04-10 17:30:00+00:00,2024-04-10 17:30:00+00:00,LONG,TP,3532.74,3536.2727,14.15332,50.0,35.0,15.0,WIN,-2420.0
183,ETHUSDT,2024-04-10 19:45:00+00:00,2024-04-10 19:45:00+00:00,LONG,TP,3514.66,3518.1747,14.226127,50.0,35.0,15.0,WIN,-2405.0
184,ETHUSDT,2024-04-11 11:50:00+00:00,2024-04-11 11:50:00+00:00,SHORT,TP,3544.83,3541.2852,14.105049,50.0,35.0,15.0,WIN,-2390.0
185,ETHUSDT,2024-04-12 09:50:00+00:00,2024-04-12 12:35:00+00:00,SHORT,TP,3511.64,3508.1284,14.238362,50.0,35.0,15.0,WIN,-2375.0
186,ETHUSDT,2024-04-13 04:15:00+00:00,2024-04-13 04:20:00+00:00,LONG,TP,3233.28,3236.5133,15.464173,50.0,35.0,15.0,WIN,-2360.0
187,ETHUSDT,2024-04-13 16:55:00+00:00,2024-04-13 16:55:00+00:00,SHORT,TP,3246.43,3243.1836,15.401533,50.0,35.0,15.0,WIN,-2345.0
188,ETHUSDT,2024-04-14 11:55:00+00:00,2024-04-14 14:00:00+00:00,SHORT,TP,3021.12,3018.0989,16.550154,50.0,35.0,15.0,WIN,-2330.0
189,ETHUSDT,2024-04-14 16:30:00+00:00,2024-04-14 16:30:00+00:00,LONG,TP,3093.46,3096.5535,16.163131,50.0,35.0,15.0,WIN,-2315.0
190,ETHUSDT,2024-04-14 18:20:00+00:00,2024-04-14 18:25:00+00:00,LONG,TP,3073.12,3076.1931,16.27011,50.0,35.0,15.0,WIN,-2300.0
191,ETHUSDT,2024-04-15 13:50:00+00:00,2024-04-15 13:50:00+00:00,SHORT,TP,3218.29,3215.0717,15.536201,50.0,35.0,15.0,WIN,-2285.0
192,ETHUSDT,2024-04-16 07:40:00+00:00,2024-04-16 21:50:00+00:00,LONG,TP,3114.47,3117.5845,16.054096,50.0,35.0,15.0,WIN,-2270.0
